disaster_id,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,source,iso3,eventtype,GDACS ID,People affected,Countries,Duration (days),Burned area
WF_AUS_20241123_2679,Green,1,Green,0.5,Australia,11/23/2024,2024-11-28T00:00:00,5082,GWIS,AUS,WF,WF 1023013,0 in the burned area,Australia,5,5082 ha
WF_CAF_20241231_2680,Green,1,Green,0.5,"Central African Republic, Sudan",12/31/2024,2025-01-10T00:00:00,19704,GWIS,CAF,WF,WF 1023229,0 in the burned area,"Central African Republic, Sudan",10,19704 ha
WF_SDN_20241231_2681,Green,1,Green,0.5,Sudan,12/31/2024,2025-01-10T00:00:00,8718,GWIS,SDN,WF,WF 1023234,0 in the burned area,Sudan,10,8718 ha
WF_SDN_20241231_2682,Green,1,Green,0.5,Sudan,12/31/2024,2025-01-10T00:00:00,7292,GWIS,SDN,WF,WF 1023239,0 in the burned area,Sudan,10,7292 ha
WF_SDN_20241231_2683,Green,1,Green,0.5,Sudan,12/31/2024,2025-01-09T00:00:00,6490,GWIS,SDN,WF,WF 1023252,0 in the burned area,Sudan,9,6490 ha
WF_SDN_20241230_2684,Green,1,Green,0.5,Sudan,12/30/2024,2025-01-09T00:00:00,12692,GWIS,SDN,WF,WF 1023231,0 in the burned area,Sudan,10,12692 ha
WF_SDN_20241229_2685,Green,1,Green,0.5,Sudan,12/29/2024,2025-01-08T00:00:00,5415,GWIS,SDN,WF,WF 1023267,0 in the burned area,Sudan,10,5415 ha
WF_AUS_20241229_2686,Green,1,Green,0.5,Australia,12/29/2024,2025-01-08T00:00:00,12479,GWIS,AUS,WF,WF 1023220,0 in the burned area,Australia,10,12479 ha
WF_SDN_20241229_2687,Green,1,Green,0.5,Sudan,12/29/2024,2025-01-08T00:00:00,9029,GWIS,SDN,WF,WF 1023224,0 in the burned area,Sudan,10,9029 ha
WF_SDN_20241231_2688,Green,1,Green,0.5,Sudan,12/31/2024,2025-01-07T00:00:00,7172,GWIS,SDN,WF,WF 1023228,0 in the burned area,Sudan,7,7172 ha
WF_SDN_20241230_2689,Green,1,Green,0.5,Sudan,12/30/2024,2025-01-07T00:00:00,6281,GWIS,SDN,WF,WF 1023230,0 in the burned area,Sudan,8,6281 ha
WF_CAF_20241231_2690,Green,1,Green,0.5,Central African Republic,12/31/2024,2025-01-07T00:00:00,5767,GWIS,CAF,WF,WF 1023240,0 in the burned area,Central African Republic,7,5767 ha
WF_SDN_20241228_2691,Green,1,Green,0.5,Sudan,12/28/2024,2025-01-07T00:00:00,5895,GWIS,SDN,WF,WF 1023241,0 in the burned area,Sudan,10,5895 ha
WF_CAF_20241230_2692,Green,1,Green,0.5,Central African Republic,12/30/2024,2025-01-07T00:00:00,6277,GWIS,CAF,WF,WF 1023250,0 in the burned area,Central African Republic,8,6277 ha
WF_NGA_20241230_2693,Green,1,Green,0.5,Nigeria,12/30/2024,2025-01-07T00:00:00,5487,GWIS,NGA,WF,WF 1023243,2575 in the burned area,Nigeria,8,5487 ha
WF_SDN_20241230_2694,Green,1,Green,0.5,Sudan,12/30/2024,2025-01-07T00:00:00,10109,GWIS,SDN,WF,WF 1023191,0 in the burned area,Sudan,8,10109 ha
WF_SDN_20241228_2695,Green,1,Green,0.5,Sudan,12/28/2024,2025-01-07T00:00:00,20784,GWIS,SDN,WF,WF 1023193,4 in the burned area,Sudan,10,20784 ha
WF_CAF_20241228_2696,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-07T00:00:00,15744,GWIS,CAF,WF,WF 1023204,0 in the burned area,Central African Republic,10,15744 ha
WF_CAF_20241228_2697,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-07T00:00:00,9601,GWIS,CAF,WF,WF 1023205,0 in the burned area,Central African Republic,10,9601 ha
WF_CAF_20241228_2698,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-07T00:00:00,5727,GWIS,CAF,WF,WF 1023219,0 in the burned area,Central African Republic,10,5727 ha
WF_AUS_20241229_2699,Green,1,Green,0.5,Australia,12/29/2024,2025-01-06T00:00:00,8725,GWIS,AUS,WF,WF 1023213,0 in the burned area,Australia,8,8725 ha
WF_SDN_20241227_2700,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-06T00:00:00,8031,GWIS,SDN,WF,WF 1023206,0 in the burned area,Sudan,10,8031 ha
WF_SDN_20241227_2701,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-06T00:00:00,6898,GWIS,SDN,WF,WF 1023201,0 in the burned area,Sudan,10,6898 ha
WF_SDN_20241227_2702,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-06T00:00:00,8704,GWIS,SDN,WF,WF 1023194,0 in the burned area,Sudan,10,8704 ha
WF_SDN_20241227_2703,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-06T00:00:00,5133,GWIS,SDN,WF,WF 1023242,0 in the burned area,Sudan,10,5133 ha
WF_GHA_20241227_2704,Green,1,Green,0.5,Ghana,12/27/2024,2025-01-06T00:00:00,12810,GWIS,GHA,WF,WF 1023164,0 in the burned area,Ghana,10,12810 ha
WF_CAF_20241229_2705,Green,1,Green,0.5,"Central African Republic, Sudan",12/29/2024,2025-01-06T00:00:00,28460,GWIS,CAF,WF,WF 1023167,0 in the burned area,"Central African Republic, Sudan",8,28460 ha
WF_SDN_20241227_2706,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-06T00:00:00,9570,GWIS,SDN,WF,WF 1023181,0 in the burned area,Sudan,10,9570 ha
WF_SDN_20241227_2707,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-06T00:00:00,5540,GWIS,SDN,WF,WF 1021926,0 in the burned area,Sudan,10,5540 ha
WF_SDN_20241227_2708,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-05T00:00:00,18443,GWIS,SDN,WF,WF 1023182,0 in the burned area,Sudan,9,18443 ha
WF_SDN_20241228_2709,Green,1,Green,0.5,"Sudan, Central African Republic",12/28/2024,2025-01-05T00:00:00,13863,GWIS,SDN,WF,WF 1023170,0 in the burned area,"Sudan, Central African Republic",8,13863 ha
WF_CAF_20241226_2710,Green,1,Green,0.5,"Central African Republic, Sudan",12/26/2024,2025-01-05T00:00:00,11088,GWIS,CAF,WF,WF 1023155,0 in the burned area,"Central African Republic, Sudan",10,11088 ha
WF_CAF_20241228_2711,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-05T00:00:00,7357,GWIS,CAF,WF,WF 1023198,0 in the burned area,Central African Republic,8,7357 ha
WF_AUS_20241227_2712,Green,1,Green,0.5,Australia,12/27/2024,2025-01-05T00:00:00,9453,GWIS,AUS,WF,WF 1023188,0 in the burned area,Australia,9,9453 ha
WF_SDN_20241231_2713,Green,1,Green,0.5,Sudan,12/31/2024,2025-01-05T00:00:00,6307,GWIS,SDN,WF,WF 1023202,0 in the burned area,Sudan,5,6307 ha
WF_AUS_20241226_2714,Green,1,Green,0.5,Australia,12/26/2024,2025-01-05T00:00:00,6729,GWIS,AUS,WF,WF 1023190,0 in the burned area,Australia,10,6729 ha
WF_GHA_20241228_2715,Green,1,Green,0.5,Ghana,12/28/2024,2025-01-04T00:00:00,11190,GWIS,GHA,WF,WF 1023200,3 in the burned area,Ghana,7,11190 ha
WF_CAF_20241229_2716,Green,1,Green,0.5,Central African Republic,12/29/2024,2025-01-04T00:00:00,5495,GWIS,CAF,WF,WF 1023203,0 in the burned area,Central African Republic,6,5495 ha
WF_SDN_20241231_2717,Green,1,Green,0.5,Sudan,12/31/2024,2025-01-04T00:00:00,7052,GWIS,SDN,WF,WF 1023212,0 in the burned area,Sudan,4,7052 ha
WF_AUS_20241229_2718,Green,1,Green,0.5,Australia,12/29/2024,2025-01-04T00:00:00,5537,GWIS,AUS,WF,WF 1023207,0 in the burned area,Australia,6,5537 ha
WF_CAF_20241226_2719,Green,1,Green,0.5,Central African Republic,12/26/2024,2025-01-04T00:00:00,5600,GWIS,CAF,WF,WF 1023208,0 in the burned area,Central African Republic,9,5600 ha
WF_ZAF_20241227_2720,Green,1,Green,0.5,South Africa,12/27/2024,2025-01-04T00:00:00,9894,GWIS,ZAF,WF,WF 1023184,0 in the burned area,South Africa,8,9894 ha
WF_CAF_20241228_2721,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-04T00:00:00,12751,GWIS,CAF,WF,WF 1023179,0 in the burned area,Central African Republic,7,12751 ha
WF_SDN_20241225_2722,Green,1,Green,0.5,"Sudan, Central African Republic",12/25/2024,2025-01-04T00:00:00,28865,GWIS,SDN,WF,WF 1023148,0 in the burned area,"Sudan, Central African Republic",10,28865 ha
WF_AUS_20241224_2723,Green,1,Green,0.5,Australia,12/24/2024,2025-01-03T00:00:00,7821,GWIS,AUS,WF,WF 1023146,0 in the burned area,Australia,10,7821 ha
WF_AUS_20241224_2724,Green,1,Green,0.5,Australia,12/24/2024,2025-01-03T00:00:00,12125,GWIS,AUS,WF,WF 1023130,0 in the burned area,Australia,10,12125 ha
WF_AUS_20241224_2725,Green,1,Green,0.5,Australia,12/24/2024,2025-01-03T00:00:00,25620,GWIS,AUS,WF,WF 1023138,0 in the burned area,Australia,10,25620 ha
WF_CAF_20241226_2726,Green,1,Green,0.5,Central African Republic,12/26/2024,2025-01-03T00:00:00,13079,GWIS,CAF,WF,WF 1023172,0 in the burned area,Central African Republic,8,13079 ha
WF_AUS_20241230_2727,Green,1,Green,0.5,Australia,12/30/2024,2025-01-03T00:00:00,6332,GWIS,AUS,WF,WF 1023173,0 in the burned area,Australia,4,6332 ha
WF_SEN_20241228_2728,Green,1,Green,0.5,Senegal,12/28/2024,2025-01-03T00:00:00,24965,GWIS,SEN,WF,WF 1023149,5 in the burned area,Senegal,6,24965 ha
WF_CAF_20241228_2729,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-03T00:00:00,5017,GWIS,CAF,WF,WF 1023211,0 in the burned area,Central African Republic,6,5017 ha
WF_CAF_20241229_2730,Green,1,Green,0.5,"Central African Republic, Sudan",12/29/2024,2025-01-03T00:00:00,5942,GWIS,CAF,WF,WF 1023192,0 in the burned area,"Central African Republic, Sudan",5,5942 ha
WF_AUS_20241229_2731,Green,1,Green,0.5,Australia,12/29/2024,2025-01-03T00:00:00,5792,GWIS,AUS,WF,WF 1023187,0 in the burned area,Australia,5,5792 ha
WF_SDN_20241227_2732,Green,1,Green,0.5,Sudan,12/27/2024,2025-01-03T00:00:00,5786,GWIS,SDN,WF,WF 1023199,0 in the burned area,Sudan,7,5786 ha
WF_GHA_20241226_2733,Green,1,Green,0.5,Ghana,12/26/2024,2025-01-03T00:00:00,5622,GWIS,GHA,WF,WF 1023197,3 in the burned area,Ghana,8,5622 ha
WF_CAF_20241229_2734,Green,1,Green,0.5,Central African Republic,12/29/2024,2025-01-02T00:00:00,5604,GWIS,CAF,WF,WF 1023186,0 in the burned area,Central African Republic,4,5604 ha
WF_SEN_20241229_2735,Green,1,Green,0.5,Senegal,12/29/2024,2025-01-02T00:00:00,7324,GWIS,SEN,WF,WF 1023183,2 in the burned area,Senegal,4,7324 ha
WF_SDN_20241225_2736,Green,1,Green,0.5,Sudan,12/25/2024,2025-01-02T00:00:00,6490,GWIS,SDN,WF,WF 1023157,0 in the burned area,Sudan,8,6490 ha
WF_SDN_20241223_2737,Green,1,Green,0.5,Sudan,12/23/2024,2025-01-02T00:00:00,8722,GWIS,SDN,WF,WF 1023160,0 in the burned area,Sudan,10,8722 ha
WF_CAF_20241228_2738,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-02T00:00:00,6799,GWIS,CAF,WF,WF 1023174,0 in the burned area,Central African Republic,5,6799 ha
WF_CAF_20241227_2739,Green,1,Green,0.5,Central African Republic,12/27/2024,2025-01-02T00:00:00,5450,GWIS,CAF,WF,WF 1023180,0 in the burned area,Central African Republic,6,5450 ha
WF_SDN_20241229_2740,Green,1,Green,0.5,Sudan,12/29/2024,2025-01-02T00:00:00,5656,GWIS,SDN,WF,WF 1023175,0 in the burned area,Sudan,4,5656 ha
WF_CAF_20241228_2741,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-02T00:00:00,12213,GWIS,CAF,WF,WF 1023178,0 in the burned area,Central African Republic,5,12213 ha
WF_CAF_20241228_2742,Green,1,Green,0.5,"Central African Republic, Sudan",12/28/2024,2025-01-02T00:00:00,16025,GWIS,CAF,WF,WF 1023168,0 in the burned area,"Central African Republic, Sudan",5,16025 ha
WF_CAF_20241228_2743,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-02T00:00:00,11949,GWIS,CAF,WF,WF 1023169,1 in the burned area,Central African Republic,5,11949 ha
WF_SDN_20241230_2744,Green,1,Green,0.5,Sudan,12/30/2024,2025-01-02T00:00:00,7764,GWIS,SDN,WF,WF 1023165,0 in the burned area,Sudan,3,7764 ha
WF_CAF_20241223_2745,Green,1,Green,0.5,Central African Republic,12/23/2024,2025-01-02T00:00:00,10582,GWIS,CAF,WF,WF 1023126,0 in the burned area,Central African Republic,10,10582 ha
WF_SDN_20241223_2746,Green,1,Green,0.5,Sudan,12/23/2024,2025-01-02T00:00:00,7836,GWIS,SDN,WF,WF 1023143,147 in the burned area,Sudan,10,7836 ha
WF_SDN_20241225_2747,Green,1,Green,0.5,Sudan,12/25/2024,2025-01-01T00:00:00,8197,GWIS,SDN,WF,WF 1023140,0 in the burned area,Sudan,7,8197 ha
WF_SDN_20241228_2748,Green,1,Green,0.5,Sudan,12/28/2024,2025-01-01T00:00:00,12943,GWIS,SDN,WF,WF 1023171,0 in the burned area,Sudan,4,12943 ha
WF_CAF_20241228_2749,Green,1,Green,0.5,Central African Republic,12/28/2024,2025-01-01T00:00:00,5275,GWIS,CAF,WF,WF 1023176,0 in the burned area,Central African Republic,4,5275 ha
WF_SDN_20241225_2750,Green,1,Green,0.5,Sudan,12/25/2024,2025-01-01T00:00:00,13632,GWIS,SDN,WF,WF 1023156,0 in the burned area,Sudan,7,13632 ha
WF_NGA_20241223_2751,Green,1,Green,0.5,Nigeria,12/23/2024,2025-01-01T00:00:00,5338,GWIS,NGA,WF,WF 1023162,296 in the burned area,Nigeria,9,5338 ha
WF_SDN_20241228_2752,Green,1,Green,0.5,Sudan,12/28/2024,2025-01-01T00:00:00,10025,GWIS,SDN,WF,WF 1023150,0 in the burned area,Sudan,4,10025 ha
WF_AUS_20241227_2753,Green,1,Green,0.5,Australia,12/27/2024,2025-01-01T00:00:00,9037,GWIS,AUS,WF,WF 1023151,0 in the burned area,Australia,5,9037 ha
WF_AUS_20241224_2754,Green,1,Green,0.5,Australia,12/24/2024,2025-01-01T00:00:00,6319,GWIS,AUS,WF,WF 1023153,0 in the burned area,Australia,8,6319 ha
WF_AUS_20241230_2755,Green,1,Green,0.5,Australia,12/30/2024,2025-01-01T00:00:00,9986,GWIS,AUS,WF,WF 1023185,0 in the burned area,Australia,2,9986 ha
WF_AUS_20241222_2756,Green,1,Green,0.5,Australia,12/22/2024,2025-01-01T00:00:00,5044,GWIS,AUS,WF,WF 1023189,0 in the burned area,Australia,10,5044 ha
WF_SDN_20241222_2757,Green,1,Green,0.5,Sudan,12/22/2024,2025-01-01T00:00:00,5232,GWIS,SDN,WF,WF 1023195,0 in the burned area,Sudan,10,5232 ha
WF_TCD_20241229_2758,Green,1,Green,0.5,Chad,12/29/2024,2025-01-01T00:00:00,5172,GWIS,TCD,WF,WF 1023196,0 in the burned area,Chad,3,5172 ha
WF_AUS_20241222_2759,Green,1,Green,0.5,Australia,12/22/2024,2025-01-01T00:00:00,45727,GWIS,AUS,WF,WF 1023115,0 in the burned area,Australia,10,45727 ha
WF_ARG_20250130_2760,Green,1,Green,0.5,Argentina,1/30/2025,2025-02-09T00:00:00,3511,GWIS,ARG,WF,WF 1023484,29 in the burned area,Argentina,10,3511 ha
WF_ARG_20250130_2761,Green,1,Green,0.5,Argentina,1/30/2025,2025-02-09T00:00:00,21175,GWIS,ARG,WF,WF 1023466,0 in the burned area,Argentina,10,21175 ha
WF_AUS_20250131_2762,Green,1,Green,0.5,Australia,1/31/2025,2025-02-08T00:00:00,5089,GWIS,AUS,WF,WF 1023498,0 in the burned area,Australia,8,5089 ha
WF_AUS_20250128_2763,Green,1,Green,0.5,Australia,1/28/2025,2025-02-07T00:00:00,6123,GWIS,AUS,WF,WF 1023489,0 in the burned area,Australia,10,6123 ha
WF_CAF_20250131_2764,Green,1,Green,0.5,Central African Republic,1/31/2025,2025-02-07T00:00:00,5583,GWIS,CAF,WF,WF 1023491,0 in the burned area,Central African Republic,7,5583 ha
WF_CAF_20250130_2765,Green,1,Green,0.5,Central African Republic,1/30/2025,2025-02-07T00:00:00,5753,GWIS,CAF,WF,WF 1023492,0 in the burned area,Central African Republic,8,5753 ha
WF_ARG_20250129_2766,Green,1,Green,0.5,Argentina,1/29/2025,2025-02-07T00:00:00,6354,GWIS,ARG,WF,WF 1023469,10 in the burned area,Argentina,9,6354 ha
WF_SDN_20250128_2767,Green,1,Green,0.5,Sudan,1/28/2025,2025-02-07T00:00:00,11881,GWIS,SDN,WF,WF 1023438,18 in the burned area,Sudan,10,11881 ha
WF_AUS_20250128_2768,Green,1,Green,0.5,Australia,1/28/2025,2025-02-06T00:00:00,52532,GWIS,AUS,WF,WF 1023431,4 in the burned area,Australia,9,52532 ha
WF_AUS_20250127_2769,Green,1,Green,0.5,Australia,1/27/2025,2025-02-06T00:00:00,66791,GWIS,AUS,WF,WF 1023424,25 in the burned area,Australia,10,66791 ha
WF_CAF_20250129_2770,Green,1,Green,0.5,Central African Republic,1/29/2025,2025-02-06T00:00:00,6846,GWIS,CAF,WF,WF 1023487,0 in the burned area,Central African Republic,8,6846 ha
WF_ARG_20250129_2771,Green,1,Green,0.5,Argentina,1/29/2025,2025-02-06T00:00:00,5235,GWIS,ARG,WF,WF 1023488,0 in the burned area,Argentina,8,5235 ha
WF_CAF_20250129_2772,Green,1,Green,0.5,Central African Republic,1/29/2025,2025-02-06T00:00:00,7485,GWIS,CAF,WF,WF 1023480,0 in the burned area,Central African Republic,8,7485 ha
WF_COD_20250130_2773,Green,1,Green,0.5,The Democratic Republic of Congo,1/30/2025,2025-02-05T00:00:00,5735,GWIS,COD,WF,WF 1023473,0 in the burned area,The Democratic Republic of Congo,6,5735 ha
WF_TCD_20250128_2774,Green,1,Green,0.5,Chad,1/28/2025,2025-02-05T00:00:00,5885,GWIS,TCD,WF,WF 1023478,0 in the burned area,Chad,8,5885 ha
WF_CAF_20250129_2775,Green,1,Green,0.5,Central African Republic,1/29/2025,2025-02-05T00:00:00,9867,GWIS,CAF,WF,WF 1023463,0 in the burned area,Central African Republic,7,9867 ha
WF_AUS_20250131_2776,Green,1,Green,0.5,Australia,1/31/2025,2025-02-04T00:00:00,6829,GWIS,AUS,WF,WF 1023460,0 in the burned area,Australia,4,6829 ha
WF_COD_20250130_2777,Green,1,Green,0.5,The Democratic Republic of Congo,1/30/2025,2025-02-04T00:00:00,8014,GWIS,COD,WF,WF 1023467,0 in the burned area,The Democratic Republic of Congo,5,8014 ha
WF_CAF_20250125_2778,Green,1,Green,0.5,Central African Republic,1/25/2025,2025-02-04T00:00:00,10376,GWIS,CAF,WF,WF 1023475,0 in the burned area,Central African Republic,10,10376 ha
WF_GHA_20250125_2779,Green,1,Green,0.5,Ghana,1/25/2025,2025-02-04T00:00:00,9545,GWIS,GHA,WF,WF 1023481,44 in the burned area,Ghana,10,9545 ha
WF_AUS_20250130_2780,Green,1,Green,0.5,Australia,1/30/2025,2025-02-04T00:00:00,5237,GWIS,AUS,WF,WF 1023482,0 in the burned area,Australia,5,5237 ha
WF_AUS_20250127_2781,Green,1,Green,0.5,Australia,1/27/2025,2025-02-04T00:00:00,11886,GWIS,AUS,WF,WF 1023455,2 in the burned area,Australia,8,11886 ha
WF_CAF_20250125_2782,Green,1,Green,0.5,Central African Republic,1/25/2025,2025-02-04T00:00:00,8414,GWIS,CAF,WF,WF 1023428,0 in the burned area,Central African Republic,10,8414 ha
WF_COD_20250128_2783,Green,1,Green,0.5,The Democratic Republic of Congo,1/28/2025,2025-02-04T00:00:00,8260,GWIS,COD,WF,WF 1023439,0 in the burned area,The Democratic Republic of Congo,7,8260 ha
WF_AUS_20250130_2784,Green,1,Green,0.5,Australia,1/30/2025,2025-02-04T00:00:00,9272,GWIS,AUS,WF,WF 1023446,0 in the burned area,Australia,5,9272 ha
WF_AUS_20250127_2785,Green,1,Green,0.5,Australia,1/27/2025,2025-02-04T00:00:00,40063,GWIS,AUS,WF,WF 1023435,0 in the burned area,Australia,8,40063 ha
WF_AUS_20250130_2786,Green,1,Green,0.5,Australia,1/30/2025,2025-02-03T00:00:00,28756,GWIS,AUS,WF,WF 1023448,0 in the burned area,Australia,4,28756 ha
WF_AUS_20250130_2787,Green,1,Green,0.5,Australia,1/30/2025,2025-02-03T00:00:00,7187,GWIS,AUS,WF,WF 1023464,0 in the burned area,Australia,4,7187 ha
WF_AUS_20250130_2788,Green,1,Green,0.5,Australia,1/30/2025,2025-02-02T00:00:00,5203,GWIS,AUS,WF,WF 1023465,0 in the burned area,Australia,3,5203 ha
WF_AUS_20250131_2789,Green,1,Green,0.5,Australia,1/31/2025,2025-02-02T00:00:00,6848,GWIS,AUS,WF,WF 1023461,0 in the burned area,Australia,2,6848 ha
WF_CAF_20250129_2790,Green,1,Green,0.5,Central African Republic,1/29/2025,2025-02-02T00:00:00,5691,GWIS,CAF,WF,WF 1023462,0 in the burned area,Central African Republic,4,5691 ha
WF_AUS_20250130_2791,Green,1,Green,0.5,Australia,1/30/2025,2025-02-02T00:00:00,5458,GWIS,AUS,WF,WF 1023468,0 in the burned area,Australia,3,5458 ha
WF_COD_20250129_2792,Green,1,Green,0.5,The Democratic Republic of Congo,1/29/2025,2025-02-02T00:00:00,5133,GWIS,COD,WF,WF 1023470,0 in the burned area,The Democratic Republic of Congo,4,5133 ha
WF_CAF_20250128_2793,Green,1,Green,0.5,Central African Republic,1/28/2025,2025-02-02T00:00:00,5104,GWIS,CAF,WF,WF 1023471,0 in the burned area,Central African Republic,5,5104 ha
WF_AUS_20250128_2794,Green,1,Green,0.5,Australia,1/28/2025,2025-02-02T00:00:00,5820,GWIS,AUS,WF,WF 1023454,0 in the burned area,Australia,5,5820 ha
WF_AUS_20250130_2795,Green,1,Green,0.5,Australia,1/30/2025,2025-02-02T00:00:00,24083,GWIS,AUS,WF,WF 1023450,0 in the burned area,Australia,3,24083 ha
WF_SEN_20250128_2796,Green,1,Green,0.5,Senegal,1/28/2025,2025-02-02T00:00:00,10688,GWIS,SEN,WF,WF 1023452,2 in the burned area,Senegal,5,10688 ha
WF_BFA_20250127_2797,Green,1,Green,0.5,Burkina Faso,1/27/2025,2025-02-02T00:00:00,5596,GWIS,BFA,WF,WF 1023436,32 in the burned area,Burkina Faso,6,5596 ha
WF_CAF_20250123_2798,Green,1,Green,0.5,Central African Republic,1/23/2025,2025-02-02T00:00:00,9870,GWIS,CAF,WF,WF 1023426,0 in the burned area,Central African Republic,10,9870 ha
WF_CAF_20250123_2799,Green,1,Green,0.5,Central African Republic,1/23/2025,2025-02-02T00:00:00,12507,GWIS,CAF,WF,WF 1023416,0 in the burned area,Central African Republic,10,12507 ha
WF_CAF_20250123_2800,Green,1,Green,0.5,Central African Republic,1/23/2025,2025-02-02T00:00:00,42099,GWIS,CAF,WF,WF 1023402,0 in the burned area,Central African Republic,10,42099 ha
WF_AUS_20250123_2801,Green,1,Green,0.5,Australia,1/23/2025,2025-02-01T00:00:00,6314,GWIS,AUS,WF,WF 1023409,0 in the burned area,Australia,9,6314 ha
WF_SDN_20250123_2802,Green,1,Green,0.5,Sudan,1/23/2025,2025-02-01T00:00:00,8808,GWIS,SDN,WF,WF 1023427,0 in the burned area,Sudan,9,8808 ha
WF_COD_20250123_2803,Green,1,Green,0.5,The Democratic Republic of Congo,1/23/2025,2025-02-01T00:00:00,12454,GWIS,COD,WF,WF 1023423,4 in the burned area,The Democratic Republic of Congo,9,12454 ha
WF_NGA_20250122_2804,Green,1,Green,0.5,Nigeria,1/22/2025,2025-02-01T00:00:00,7788,GWIS,NGA,WF,WF 1023429,565 in the burned area,Nigeria,10,7788 ha
WF_BEN_20250125_2805,Green,1,Green,0.5,Benin,1/25/2025,2025-02-01T00:00:00,5766,GWIS,BEN,WF,WF 1023437,2 in the burned area,Benin,7,5766 ha
WF_AUS_20250128_2806,Green,1,Green,0.5,Australia,1/28/2025,2025-02-01T00:00:00,5552,GWIS,AUS,WF,WF 1023451,0 in the burned area,Australia,4,5552 ha
WF_AUS_20250130_2807,Green,1,Green,0.5,Australia,1/30/2025,2025-02-01T00:00:00,7580,GWIS,AUS,WF,WF 1023447,0 in the burned area,Australia,2,7580 ha
WF_CAF_20250125_2808,Green,1,Green,0.5,Central African Republic,1/25/2025,2025-02-01T00:00:00,6490,GWIS,CAF,WF,WF 1023440,0 in the burned area,Central African Republic,7,6490 ha
WF_SDN_20250124_2809,Green,1,Green,0.5,Sudan,1/24/2025,2025-02-01T00:00:00,5115,GWIS,SDN,WF,WF 1023441,0 in the burned area,Sudan,8,5115 ha
WF_AUS_20250123_2810,Green,1,Green,0.5,Australia,1/23/2025,2025-02-01T00:00:00,26403,GWIS,AUS,WF,WF 1023392,0 in the burned area,Australia,9,26403 ha
WF_ARG_20250130_2811,Green,1,Green,0.5,Argentina,1/30/2025,2025-02-01T00:00:00,9178,GWIS,ARG,WF,WF 1023453,8 in the burned area,Argentina,2,9178 ha
WF_CAF_20250128_2812,Green,1,Green,0.5,Central African Republic,1/28/2025,2025-02-01T00:00:00,10668,GWIS,CAF,WF,WF 1023456,0 in the burned area,Central African Republic,4,10668 ha
WF_GIN_20250127_2813,Green,1,Green,0.5,Guinea,1/27/2025,2025-02-01T00:00:00,5698,GWIS,GIN,WF,WF 1023457,1126 in the burned area,Guinea,5,5698 ha
WF_AUS_20250130_2814,Green,1,Green,0.5,Australia,1/30/2025,2025-02-01T00:00:00,6162,GWIS,AUS,WF,WF 1023458,0 in the burned area,Australia,2,6162 ha
WF_CAF_20250123_2815,Green,1,Green,0.5,Central African Republic,1/23/2025,2025-01-31T00:00:00,22347,GWIS,CAF,WF,WF 1023420,0 in the burned area,Central African Republic,8,22347 ha
WF_CAF_20250121_2816,Green,1,Green,0.5,Central African Republic,1/21/2025,2025-01-31T00:00:00,9665,GWIS,CAF,WF,WF 1023421,0 in the burned area,Central African Republic,10,9665 ha
WF_MMR_20250228_2817,Green,1,Green,0.5,Myanmar,2/28/2025,2025-03-08T00:00:00,8606,GWIS,MMR,WF,WF 1023563,39 in the burned area,Myanmar,8,8606 ha
WF_AUS_20250228_2818,Green,1,Green,0.5,Australia,2/28/2025,2025-03-06T00:00:00,6554,GWIS,AUS,WF,WF 1023552,0 in the burned area,Australia,6,6554 ha
WF_LBR_20250224_2819,Green,1,Green,0.5,"Liberia, Guinea",2/24/2025,2025-03-06T00:00:00,5241,GWIS,LBR,WF,WF 1023564,821 in the burned area,"Liberia, Guinea",10,5241 ha
WF_AUS_20250227_2820,Green,1,Green,0.5,Australia,2/27/2025,2025-03-05T00:00:00,6608,GWIS,AUS,WF,WF 1023555,0 in the burned area,Australia,6,6608 ha
WF_AUS_20250223_2821,Green,1,Green,0.5,Australia,2/23/2025,2025-03-05T00:00:00,7225,GWIS,AUS,WF,WF 1023547,0 in the burned area,Australia,10,7225 ha
WF_AUS_20250228_2822,Green,1,Green,0.5,Australia,2/28/2025,2025-03-05T00:00:00,9045,GWIS,AUS,WF,WF 1023549,2 in the burned area,Australia,5,9045 ha
WF_VEN_20250222_2823,Green,1,Green,0.5,Venezuela,2/22/2025,2025-03-04T00:00:00,12253,GWIS,VEN,WF,WF 1023546,5 in the burned area,Venezuela,10,12253 ha
