disaster_id,coordinates,htmldescription,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,source,iso3,eventtype,Death,Displaced,GDACS_ID
FL_USA_20240429_2267,"[-131.6466819, 55.3430696]",Green Flood in United States from: 29 Apr 2024 01 to: 15 Aug 2024 01.,Green,1,Green,0.5,United States,4/29/2024,2024-08-15T01:00:00,0,GLOFAS,USA,FL,11,14361,FL 1102594
FL_IDN_20240203_2268,"[136.5084106, -4.4910206]",Orange Flood in Indonesia from: 03 Feb 2024 01 to: 12 Jun 2024 01.,Orange,2,Green,0.5,Indonesia,2/3/2024,2024-06-12T01:00:00,0,GLOFAS,IDN,FL,79,84943,FL 1102458
FL_FRA_20240427_2269,"[5.8605, 48.0095]",Green Flood in France from: 27 Apr 2024 01 to: 26 May 2024 01.,Green,1,Green,0.5,France,4/27/2024,2024-05-26T01:00:00,0,GLOFAS,FRA,FL,0,1,FL 1102595
FL_BRA_20240423_2270,"[-35.8566421, -8.1356327]",Orange Flood in Brazil from: 23 Apr 2024 01 to: 17 May 2024 01.,Orange,2,Green,0.5,Brazil,4/23/2024,2024-05-17T01:00:00,0,GLOFAS,BRA,FL,144,540548,FL 1102592
FL_ECU_20240421_2271,"[-78.5232077, -0.2219867]",Green Flood in Ecuador from: 21 Apr 2024 01 to: 16 May 2024 01.,Green,1,Green,0.5,Ecuador,4/21/2024,2024-05-16T01:00:00,0,GLOFAS,ECU,FL,0,296,FL 1102590
FL_COM_20240426_2272,"[44.4107048609822, -12.22656805]",Green Flood in Comoros from: 26 Apr 2024 01 to: 10 May 2024 01.,Green,1,Green,0.5,Comoros,4/26/2024,2024-05-10T01:00:00,0,GLOFAS,COM,FL,1,750,FL 1102639
FL_KEN_20240412_2273,"[36.8172449, -1.2832533]",Orange Flood in Kenya from: 12 Apr 2024 18 to: 06 May 2024 18.,Orange,2,Orange,1.5,Kenya,4/12/2024,2024-05-06T18:00:00,0,GLOFAS,KEN,FL,219,206000,FL 1102604
FL_TUR_20240420_2274,"[42.1854699, 37.3324374]",Green Flood in Türkiye from: 20 Apr 2024 01 to: 06 May 2024 01.,Green,1,Green,0.5,Türkiye,4/20/2024,2024-05-06T01:00:00,0,GLOFAS,TUR,FL,0,-,FL 1102586
FL_BDI_20240317_2275,"[29.1943658, -2.9666868]",Orange Flood in Burundi from: 17 Mar 2024 01 to: 03 May 2024 01.,Orange,2,Green,0.5,Burundi,3/17/2024,2024-05-03T01:00:00,0,GLOFAS,BDI,FL,5,209486,FL 1102544
FL_IND_20240425_2276,"[75.2404448, 33.2387042]",Green Flood in India from: 25 Apr 2024 01 to: 01 May 2024 01.,Green,1,Green,0.5,India,4/25/2024,2024-05-01T01:00:00,0,GLOFAS,IND,FL,1,500,FL 1102591
FL_LBN_20240429_2277,"[36.2117096, 34.009653]",Green Flood in Lebanon from: 29 Apr 2024 01 to: 01 May 2024 01.,Green,1,Green,0.5,Lebanon,4/29/2024,2024-05-01T01:00:00,0,GLOFAS,LBN,FL,0,6,FL 1102600
FL_ETH_20240429_2278,"[35.8239985, 8.9901969]",Orange Flood in Ethiopia from: 29 Apr 2024 01 to: 01 May 2024 01.,Orange,2,Orange,1.5,Ethiopia,4/29/2024,2024-05-01T01:00:00,0,GLOFAS,ETH,FL,18,106193,FL 1102637
FL_UKR_20240425_2279,"[31.619419, 49.628059]",Green Flood in Ukraine from: 25 Apr 2024 01 to: 30 Apr 2024 01.,Green,1,Green,0.5,Ukraine,4/25/2024,2024-04-30T01:00:00,0,GLOFAS,UKR,FL,0,-,FL 1102596
FL_SAU_20240428_2280,"[44.263056, 26.318333]",Green Flood in Saudi Arabia from: 28 Apr 2024 01 to: 30 Apr 2024 01.,Green,1,Green,0.5,Saudi Arabia,4/28/2024,2024-04-30T01:00:00,0,GLOFAS,SAU,FL,0,-,FL 1102599
FL_RWA_20240428_2281,"[30.0644358, -1.9646631]",Green Flood in Rwanda from: 28 Apr 2024 01 to: 30 Apr 2024 01.,Green,1,Green,0.5,Rwanda,4/28/2024,2024-04-30T01:00:00,0,GLOFAS,RWA,FL,14,-,FL 1102605
FL_USA_20240429_2282,"[-131.6466819, 55.3430696]",Green Flood in United States from: 29 Apr 2024 01 to: 15 Aug 2024 01.,Green,1,Green,0.5,United States,4/29/2024,2024-08-15T01:00:00,0,GLOFAS,USA,FL,11,14361,FL 1102594
FL_ITA_20240520_2283,"[11.8416767827158, 46.6509279]",Green Flood in Italy from: 20 May 2024 01 to: 16 Jun 2024 01.,Green,1,Green,0.5,Italy,5/20/2024,2024-06-16T01:00:00,0,GLOFAS,ITA,FL,2,100,FL 1102638
FL_NGA_20240527_2284,"[7.924791, 5.0322447]",Green Flood in Nigeria from: 27 May 2024 01 to: 12 Jun 2024 01.,Green,1,Green,0.5,Nigeria,5/27/2024,2024-06-12T01:00:00,0,GLOFAS,NGA,FL,1,-,FL 1102689
FL_IDN_20240203_2285,"[136.5084106, -4.4910206]",Orange Flood in Indonesia from: 03 Feb 2024 01 to: 12 Jun 2024 01.,Orange,2,Green,0.5,Indonesia,2/3/2024,2024-06-12T01:00:00,0,GLOFAS,IDN,FL,79,84943,FL 1102458
FL_CHE_20240531_2286,"[8.6774281, 47.2208832]",Green Flood in Switzerland from: 31 May 2024 01 to: 11 Jun 2024 01.,Green,1,Green,0.5,Switzerland,5/31/2024,2024-06-11T01:00:00,0,GLOFAS,CHE,FL,0,-,FL 1102663
FL_COL_20240530_2287,"[-74.5817934, 9.8721788]",Green Flood in Colombia from: 30 May 2024 01 to: 07 Jun 2024 01.,Green,1,Green,0.5,Colombia,5/30/2024,2024-06-07T01:00:00,0,GLOFAS,COL,FL,0,-,FL 1102657
FL_GHA_20240525_2288,"[-0.1148323, 5.6927463]",Green Flood in Ghana from: 25 May 2024 01 to: 06 Jun 2024 01.,Green,1,Green,0.5,Ghana,5/25/2024,2024-06-06T01:00:00,0,GLOFAS,GHA,FL,5,2000,FL 1102687
FL_DEU_20240502_2289,"[6.5555505, 51.6678761]",Green Flood in Germany from: 02 May 2024 01 to: 05 Jun 2024 01.,Green,1,Green,0.5,Germany,5/2/2024,2024-06-05T01:00:00,0,GLOFAS,DEU,FL,1,6697,FL 1102602
FL_SVK_20240530_2290,"[18.0948627679314, 48.79238955]",Green Flood in Slovakia from: 30 May 2024 01 to: 01 Jun 2024 01.,Green,1,Green,0.5,Slovakia,5/30/2024,2024-06-01T01:00:00,0,GLOFAS,SVK,FL,0,-,FL 1102656
FL_BGD_20240526_2291,"[91.6852476, 24.7358854]",Green Flood in Bangladesh from: 26 May 2024 01 to: 31 May 2024 01.,Green,1,Green,0.5,Bangladesh,5/26/2024,2024-05-31T01:00:00,0,GLOFAS,BGD,FL,10,800000,FL 1102652
FL_IND_20240526_2292,"[87.6855882, 22.9964948]",Green Flood in India from: 26 May 2024 01 to: 30 May 2024 01.,Green,1,Green,0.5,India,5/26/2024,2024-05-30T01:00:00,0,GLOFAS,IND,FL,53,405,FL 1102653
FL_MMR_20240528_2293,"[98.1305242, 25.885789]",Green Flood in Myanmar from: 28 May 2024 01 to: 30 May 2024 01.,Green,1,Green,0.5,Myanmar,5/28/2024,2024-05-30T01:00:00,0,GLOFAS,MMR,FL,1,100,FL 1102658
FL_GBR_20240521_2294,"[-1.3696217, 54.9339524]",Green Flood in United Kingdom from: 21 May 2024 01 to: 30 May 2024 01.,Green,1,Green,0.5,United Kingdom,5/21/2024,2024-05-30T01:00:00,0,GLOFAS,GBR,FL,0,100,FL 1102643
FL_MEX_20240525_2295,"[-100.2151753, 25.6751114]",Green Flood in Mexico from: 25 May 2024 01 to: 29 May 2024 01.,Green,1,Green,0.5,Mexico,5/25/2024,2024-05-29T01:00:00,0,GLOFAS,MEX,FL,1,-,FL 1102650
FL_NGA_20240623_2296,"[8.5204774, 5.8671966]",Green Flood in Nigeria from: 23 Jun 2024 01 to: 23 Sep 2024 01.,Green,1,Green,0.5,Nigeria,6/23/2024,2024-09-23T01:00:00,0,GLOFAS,NGA,FL,5,10284,FL 1102720
FL_IND_20240610_2297,"[80.859666, 27.1303344]",Orange Flood in India from: 10 Jun 2024 01 to: 16 Sep 2024 01.,Orange,2,Orange,1.5,India,6/10/2024,2024-09-16T01:00:00,0,GLOFAS,IND,FL,8,150000,FL 1102678
FL_USA_20240429_2298,"[-131.6466819, 55.3430696]",Green Flood in United States from: 29 Apr 2024 01 to: 15 Aug 2024 01.,Green,1,Green,0.5,United States,4/29/2024,2024-08-15T01:00:00,0,GLOFAS,USA,FL,11,14361,FL 1102594
FL_ITA_20240621_2299,"[11.039437, 44.525696]",Green Flood in Italy from: 21 Jun 2024 01 to: 04 Aug 2024 01.,Green,1,Green,0.5,Italy,6/21/2024,2024-08-04T01:00:00,0,GLOFAS,ITA,FL,0,317,FL 1102714
FL_THA_20240622_2300,"[102.0159145, 12.9081033]",Green Flood in Thailand from: 22 Jun 2024 01 to: 31 Jul 2024 01.,Green,1,Green,0.5,Thailand,6/22/2024,2024-07-31T01:00:00,0,GLOFAS,THA,FL,0,-,FL 1102719
FL_IDN_20240622_2301,"[127.931955596117, 0.6536435]",Green Flood in Indonesia from: 22 Jun 2024 01 to: 22 Jul 2024 01.,Green,1,Green,0.5,Indonesia,6/22/2024,2024-07-22T01:00:00,0,GLOFAS,IDN,FL,8,1299,FL 1102734
FL_MEX_20240614_2302,"[-99.1899352247449, 19.54649025]",Green Flood in Mexico from: 14 Jun 2024 01 to: 16 Jul 2024 01.,Green,1,Green,0.5,Mexico,6/14/2024,2024-07-16T01:00:00,0,GLOFAS,MEX,FL,7,240,FL 1102691
FL_PHL_20240614_2303,"[124.2919201, 7.271093]",Green Flood in Philippines from: 14 Jun 2024 01 to: 10 Jul 2024 01.,Green,1,Green,0.5,Philippines,6/14/2024,2024-07-10T01:00:00,0,GLOFAS,PHL,FL,1,840,FL 1102703
FL_PAK_20240624_2304,"[71.2678805, 33.712802]",Green Flood in Pakistan from: 24 Jun 2024 01 to: 07 Jul 2024 01.,Green,1,Green,0.5,Pakistan,6/24/2024,2024-07-07T01:00:00,0,GLOFAS,PAK,FL,9,-,FL 1102727
FL_NGA_20240623_2305,"[8.5204774, 5.8671966]",Green Flood in Nigeria from: 23 Jun 2024 01 to: 23 Sep 2024 01.,Green,1,Green,0.5,Nigeria,6/23/2024,2024-09-23T01:00:00,0,GLOFAS,NGA,FL,5,10284,FL 1102720
FL_IND_20240610_2306,"[80.859666, 27.1303344]",Orange Flood in India from: 10 Jun 2024 01 to: 16 Sep 2024 01.,Orange,2,Orange,1.5,India,6/10/2024,2024-09-16T01:00:00,0,GLOFAS,IND,FL,8,150000,FL 1102678
FL_IDN_20240724_2307,"[98.6738261, 3.5896654]",Green Flood in Indonesia from: 24 Jul 2024 01 to: 09 Sep 2024 01.,Green,1,Green,0.5,Indonesia,7/24/2024,2024-09-09T01:00:00,0,GLOFAS,IDN,FL,17,-,FL 1102783
FL_CHN_20240727_2308,"[100.1339764, 36.4137534]",Green Flood in China from: 27 Jul 2024 01 to: 05 Sep 2024 01.,Green,1,Green,0.5,China,7/27/2024,2024-09-05T01:00:00,0,GLOFAS,CHN,FL,25,44653,FL 1102782
FL_VNM_20240723_2309,"[108.1832931, 11.1041572]",Green Flood in Vietnam from: 23 Jul 2024 01 to: 30 Aug 2024 01.,Green,1,Green,0.5,Vietnam,7/23/2024,2024-08-30T01:00:00,0,GLOFAS,VNM,FL,22,-,FL 1102779
FL_MEX_20240725_2310,"[-103.051518558468, 20.6396569]",Green Flood in Mexico from: 25 Jul 2024 01 to: 15 Aug 2024 01.,Green,1,Green,0.5,Mexico,7/25/2024,2024-08-15T01:00:00,0,GLOFAS,MEX,FL,1,120,FL 1102790
FL_USA_20240429_2311,"[-131.6466819, 55.3430696]",Green Flood in United States from: 29 Apr 2024 01 to: 15 Aug 2024 01.,Green,1,Green,0.5,United States,4/29/2024,2024-08-15T01:00:00,0,GLOFAS,USA,FL,11,14361,FL 1102594
FL_UGA_20240724_2312,"[32.5813539, 0.3177137]",Green Flood in Uganda from: 24 Jul 2024 01 to: 11 Aug 2024 01.,Green,1,Green,0.5,Uganda,7/24/2024,2024-08-11T01:00:00,0,GLOFAS,UGA,FL,15,700,FL 1102789
FL_ITA_20240814_2313,"[9.7179982, 45.6843709]",Green Flood in Italy from: 14 Aug 2024 01 to: 10 Oct 2024 01.,Green,1,Green,0.5,Italy,8/14/2024,2024-10-10T01:00:00,0,GLOFAS,ITA,FL,1,1078,FL 1102833
FL_MEX_20240830_2314,"[-93.9400086353229, 17.56348585]",Green Flood in Mexico from: 30 Aug 2024 01 to: 04 Oct 2024 01.,Green,1,Green,0.5,Mexico,8/30/2024,2024-10-04T01:00:00,0,GLOFAS,MEX,FL,18,92,FL 1102885
FL_NGA_20240623_2315,"[8.5204774, 5.8671966]",Green Flood in Nigeria from: 23 Jun 2024 01 to: 23 Sep 2024 01.,Green,1,Green,0.5,Nigeria,6/23/2024,2024-09-23T01:00:00,0,GLOFAS,NGA,FL,5,10284,FL 1102720
FL_USA_20240816_2316,"[-78.1914215, 34.0718195]",Green Flood in United States from: 16 Aug 2024 01 to: 18 Sep 2024 01.,Green,1,Green,0.5,United States,8/16/2024,2024-09-18T01:00:00,0,GLOFAS,USA,FL,1,55,FL 1102859
FL_IND_20240610_2317,"[80.859666, 27.1303344]",Orange Flood in India from: 10 Jun 2024 01 to: 16 Sep 2024 01.,Orange,2,Orange,1.5,India,6/10/2024,2024-09-16T01:00:00,0,GLOFAS,IND,FL,8,150000,FL 1102678
FL_IDN_20240724_2318,"[98.6738261, 3.5896654]",Green Flood in Indonesia from: 24 Jul 2024 01 to: 09 Sep 2024 01.,Green,1,Green,0.5,Indonesia,7/24/2024,2024-09-09T01:00:00,0,GLOFAS,IDN,FL,17,-,FL 1102783
FL_ESP_20240829_2319,"[-0.4456249, 41.2132393]",Green Flood in Spain from: 29 Aug 2024 01 to: 09 Sep 2024 01.,Green,1,Green,0.5,Spain,8/29/2024,2024-09-09T01:00:00,0,GLOFAS,ESP,FL,2,512,FL 1102879
FL_NGA_20240830_2320,"[5.6511088, 9.9326083]",Green Flood in Nigeria from: 30 Aug 2024 01 to: 06 Sep 2024 01.,Green,1,Green,0.5,Nigeria,8/30/2024,2024-09-06T01:00:00,0,GLOFAS,NGA,FL,7,37047,FL 1102870
FL_PNG_20240824_2321,"[143.6578597, -6.1393582]",Green Flood in Papua New Guinea from: 24 Aug 2024 01 to: 06 Sep 2024 01.,Green,1,Green,0.5,Papua New Guinea,8/24/2024,2024-09-06T01:00:00,0,GLOFAS,PNG,FL,0,-,FL 1102853
FL_COG_20240826_2322,"[29.4653222, 0.4939335]",Green Flood in Republic of Congo from: 26 Aug 2024 01 to: 05 Sep 2024 01.,Green,1,Green,0.5,Republic of Congo,8/26/2024,2024-09-05T01:00:00,0,GLOFAS,COG,FL,0,-,FL 1102865
FL_CHN_20240727_2323,"[100.1339764, 36.4137534]",Green Flood in China from: 27 Jul 2024 01 to: 05 Sep 2024 01.,Green,1,Green,0.5,China,7/27/2024,2024-09-05T01:00:00,0,GLOFAS,CHN,FL,25,44653,FL 1102782
FL_DJI_20240831_2324,"[42.8453061, 11.8145966]",Green Flood in Djibouti from: 31 Aug 2024 01 to: 02 Sep 2024 01.,Green,1,Green,0.5,Djibouti,8/31/2024,2024-09-02T01:00:00,0,GLOFAS,DJI,FL,0,-,FL 1102867
FL_FRA_20240830_2325,"[-2.76334926955883, 47.82598115]",Green Flood in France from: 30 Aug 2024 01 to: 02 Sep 2024 01.,Green,1,Green,0.5,France,8/30/2024,2024-09-02T01:00:00,0,GLOFAS,FRA,FL,0,-,FL 1102873
FL_ROU_20240830_2326,"[24.6859225, 45.9852129]",Green Flood in Romania from: 30 Aug 2024 01 to: 02 Sep 2024 01.,Green,1,Green,0.5,Romania,8/30/2024,2024-09-02T01:00:00,0,GLOFAS,ROU,FL,0,-,FL 1102878
FL_IDN_20240918_2327,"[119.8543493, -3.0870288]",Green Flood in Indonesia from: 18 Sep 2024 01 to: 15 Nov 2024 01.,Green,1,Green,0.5,Indonesia,9/18/2024,2024-11-15T01:00:00,0,GLOFAS,IDN,FL,18,1112,FL 1102928
FL_TCD_20240901_2328,"[14.3788329, 13.5820827]",Orange Flood in Chad from: 01 Sep 2024 12 to: 17 Oct 2024 13.,Orange,2,Orange,1.5,Chad,9/1/2024,2024-10-17T13:00:00,0,GLOFAS,TCD,FL,576,-,FL 1102960
FL_ITA_20240814_2329,"[9.7179982, 45.6843709]",Green Flood in Italy from: 14 Aug 2024 01 to: 10 Oct 2024 01.,Green,1,Green,0.5,Italy,8/14/2024,2024-10-10T01:00:00,0,GLOFAS,ITA,FL,1,1078,FL 1102833
FL_BFA_20240901_2330,"[-1.6880314, 12.0753083]",Green Flood in Burkina Faso from: 01 Sep 2024 01 to: 09 Oct 2024 01.,Green,1,Green,0.5,Burkina Faso,9/1/2024,2024-10-09T01:00:00,0,GLOFAS,BFA,FL,3,-,FL 1102943
FL_IND_20240920_2331,"[75.8303420916538, 14.2558835]",Green Flood in India from: 20 Sep 2024 01 to: 07 Oct 2024 01.,Green,1,Green,0.5,India,9/20/2024,2024-10-07T01:00:00,0,GLOFAS,IND,FL,22,-,FL 1102945
FL_VNM_20240929_2332,"[106.008286648119, 10.23265135]",Green Flood in Vietnam from: 29 Sep 2024 01 to: 07 Oct 2024 01.,Green,1,Green,0.5,Vietnam,9/29/2024,2024-10-07T01:00:00,0,GLOFAS,VNM,FL,1,-,FL 1102926
FL_MEX_20240830_2333,"[-93.9400086353229, 17.56348585]",Green Flood in Mexico from: 30 Aug 2024 01 to: 04 Oct 2024 01.,Green,1,Green,0.5,Mexico,8/30/2024,2024-10-04T01:00:00,0,GLOFAS,MEX,FL,18,92,FL 1102885
FL_PHL_20240930_2334,"[122.7312101, 12.7503486]",Green Flood in Philippines from: 30 Sep 2024 01 to: 02 Oct 2024 01.,Green,1,Green,0.5,Philippines,9/30/2024,2024-10-02T01:00:00,0,GLOFAS,PHL,FL,0,1793,FL 1102924
FL_PAN_20240929_2335,"[-82.0302557081236, 8.5499947]",Green Flood in Panama from: 29 Sep 2024 01 to: 01 Oct 2024 01.,Green,1,Green,0.5,Panama,9/29/2024,2024-10-01T01:00:00,0,GLOFAS,PAN,FL,1,12,FL 1102919
FL_COG_20241024_2336,"[17.3774958, -3.3201862]",Green Flood in Republic of Congo from: 24 Oct 2024 01 to: 05 Dec 2024 01.,Green,1,Green,0.5,Republic of Congo,10/24/2024,2024-12-05T01:00:00,0,GLOFAS,COG,FL,13,780,FL 1102982
FL_ESP_20241011_2337,"[0.4475376, 40.5967567]",Green Flood in Spain from: 11 Oct 2024 01 to: 15 Nov 2024 01.,Green,1,Green,0.5,Spain,10/11/2024,2024-11-15T01:00:00,0,GLOFAS,ESP,FL,0,3,FL 1102955
FL_IDN_20240918_2338,"[119.8543493, -3.0870288]",Green Flood in Indonesia from: 18 Sep 2024 01 to: 15 Nov 2024 01.,Green,1,Green,0.5,Indonesia,9/18/2024,2024-11-15T01:00:00,0,GLOFAS,IDN,FL,18,1112,FL 1102928
FL_COL_20241031_2339,"[-73.5207543462963, 6.92877925]",Green Flood in Colombia from: 31 Oct 2024 01 to: 11 Nov 2024 01.,Green,1,Green,0.5,Colombia,10/31/2024,2024-11-11T01:00:00,0,GLOFAS,COL,FL,1,-,FL 1102988
FL_VNM_20241027_2340,"[106.104306508623, 17.899741]",Green Flood in Vietnam from: 27 Oct 2024 01 to: 07 Nov 2024 01.,Green,1,Green,0.5,Vietnam,10/27/2024,2024-11-07T01:00:00,0,GLOFAS,VNM,FL,9,-,FL 1102985
FL_ESP_20241027_2341,"[-2.6232332, 39.4177902]",Orange Flood in Spain from: 27 Oct 2024 15 to: 04 Nov 2024 11.,Orange,2,Green,0.5,Spain,10/27/2024,2024-11-04T11:00:00,0,GLOFAS,ESP,FL,285,587,FL 1102983
FL_DZA_20241024_2342,"[4.78769163308652, 35.6721703]",Green Flood in Algeria from: 24 Oct 2024 01 to: 03 Nov 2024 01.,Green,1,Green,0.5,Algeria,10/24/2024,2024-11-03T01:00:00,0,GLOFAS,DZA,FL,1,-,FL 1102981
FL_NOR_20241031_2343,"[6.6590809, 60.3257558]",Green Flood in Norway from: 31 Oct 2024 01 to: 02 Nov 2024 01.,Green,1,Green,0.5,Norway,10/31/2024,2024-11-02T01:00:00,0,GLOFAS,NOR,FL,0,98,FL 1102984
FL_IDN_20241117_2344,"[116.106938, -8.540897]",Green Flood in Indonesia from: 17 Nov 2024 01 to: 25 Jan 2025 01.,Green,1,Green,0.5,Indonesia,11/17/2024,2025-01-25T01:00:00,0,GLOFAS,IDN,FL,34,4088,FL 1103025
FL_PHL_20241129_2345,"[125.435328, 11.6085788]",Green Flood in Philippines from: 29 Nov 2024 01 to: 27 Dec 2024 01.,Green,1,Green,0.5,Philippines,11/29/2024,2024-12-27T01:00:00,0,GLOFAS,PHL,FL,2,6506,FL 1103032
FL_BRA_20241126_2346,"[-45.9327241, -22.2343858]",Green Flood in Brazil from: 26 Nov 2024 01 to: 06 Dec 2024 01.,Green,1,Green,0.5,Brazil,11/26/2024,2024-12-06T01:00:00,0,GLOFAS,BRA,FL,1,115,FL 1103028
FL_COG_20241024_2347,"[17.3774958, -3.3201862]",Green Flood in Republic of Congo from: 24 Oct 2024 01 to: 05 Dec 2024 01.,Green,1,Green,0.5,Republic of Congo,10/24/2024,2024-12-05T01:00:00,0,GLOFAS,COG,FL,13,780,FL 1102982
FL_BOL_20241122_2348,"[-65.5956943, -22.090727]",Green Flood in Bolivia from: 22 Nov 2024 01 to: 03 Dec 2024 01.,Green,1,Green,0.5,Bolivia,11/22/2024,2024-12-03T01:00:00,0,GLOFAS,BOL,FL,6,32,FL 1103020
FL_HTI_20241130_2349,"[-74.0986136334222, 18.51634355]",Green Flood in Haiti from: 30 Nov 2024 01 to: 02 Dec 2024 01.,Green,1,Green,0.5,Haiti,11/30/2024,2024-12-02T01:00:00,0,GLOFAS,HTI,FL,2,60,FL 1103034
FL_FIN_20241125_2350,"[25.9209164, 63.2467777]",Green Flood in Finland from: 25 Nov 2024 01 to: 30 Nov 2024 01.,Green,1,Green,0.5,Finland,11/25/2024,2024-11-30T01:00:00,0,GLOFAS,FIN,FL,0,-,FL 1103033
FL_UGA_20241125_2351,"[34.4070735, 1.2810906]",Green Flood in Uganda from: 25 Nov 2024 01 to: 29 Nov 2024 01.,Green,1,Green,0.5,Uganda,11/25/2024,2024-11-29T01:00:00,0,GLOFAS,UGA,FL,15,750,FL 1103026
FL_GAB_20241125_2352,"[11.058713, -1.8627018]",Green Flood in Gabon from: 25 Nov 2024 01 to: 29 Nov 2024 01.,Green,1,Green,0.5,Gabon,11/25/2024,2024-11-29T01:00:00,0,GLOFAS,GAB,FL,0,-,FL 1103029
FL_THA_20241126_2353,"[100.4689889, 7.0074644]",Green Flood in Thailand from: 26 Nov 2024 01 to: 28 Nov 2024 01.,Green,1,Green,0.5,Thailand,11/26/2024,2024-11-28T01:00:00,0,GLOFAS,THA,FL,0,500,FL 1103027
FL_KEN_20241126_2354,"[34.318781855908, -0.56396015]",Green Flood in Kenya from: 26 Nov 2024 01 to: 28 Nov 2024 01.,Green,1,Green,0.5,Kenya,11/26/2024,2024-11-28T01:00:00,0,GLOFAS,KEN,FL,0,600,FL 1103030
FL_MYS_20241110_2355,"[103.3114564, 2.0228821]",Green Flood in Malaysia from: 10 Nov 2024 01 to: 28 Nov 2024 01.,Green,1,Green,0.5,Malaysia,11/10/2024,2024-11-28T01:00:00,0,GLOFAS,MYS,FL,1,44728,FL 1103005
FL_IDN_20241117_2356,"[116.106938, -8.540897]",Green Flood in Indonesia from: 17 Nov 2024 01 to: 25 Jan 2025 01.,Green,1,Green,0.5,Indonesia,11/17/2024,2025-01-25T01:00:00,0,GLOFAS,IDN,FL,34,4088,FL 1103025
FL_IDN_20250121_2357,"[127.931955596117, 0.6536435]",Green Flood in Indonesia from: 21 Jan 2025 01 to: 23 Jun 2025 14.,Green,1,Green,0.5,Indonesia,1/21/2025,2025-06-23T14:00:00,0,GLOFAS,IDN,FL,59,21739,FL 1103103
FL_PER_20250122_2358,"[-76.4204988262411, -6.4993514]",Green Flood in Peru from: 22 Jan 2025 01 to: 13 Apr 2025 01.,Green,1,Green,0.5,Peru,1/22/2025,2025-04-13T01:00:00,0,GLOFAS,PER,FL,29,565,FL 1103107
FL_BRA_20250128_2359,"[-59.9825041, -3.1316333]",Green Flood in Brazil from: 28 Jan 2025 01 to: 05 Mar 2025 01.,Green,1,Green,0.5,Brazil,1/28/2025,2025-03-05T01:00:00,0,GLOFAS,BRA,FL,8,628,FL 1103101
FL_ZWE_20250128_2360,"[31.9362429630089, -19.5081238]",Green Flood in Zimbabwe from: 28 Jan 2025 01 to: 20 Feb 2025 01.,Green,1,Green,0.5,Zimbabwe,1/28/2025,2025-02-20T01:00:00,0,GLOFAS,ZWE,FL,10,70,FL 1103133
FL_AUS_20250117_2361,"[119.5905532, -20.6485118]",Green Flood in Australia from: 17 Jan 2025 01 to: 16 Feb 2025 01.,Green,1,Green,0.5,Australia,1/17/2025,2025-02-16T01:00:00,0,GLOFAS,AUS,FL,1,60,FL 1103088
FL_PHL_20250125_2362,"[125.37, 11.73]",Green Flood in Philippines from: 25 Jan 2025 01 to: 09 Feb 2025 01.,Green,1,Green,0.5,Philippines,1/25/2025,2025-02-09T01:00:00,0,GLOFAS,PHL,FL,0,49,FL 1103102
FL_ARG_20250125_2363,"[-60.7166716, -32.8166653]",Green Flood in Argentina from: 25 Jan 2025 01 to: 06 Feb 2025 01.,Green,1,Green,0.5,Argentina,1/25/2025,2025-02-06T01:00:00,0,GLOFAS,ARG,FL,0,50,FL 1103098
FL_ITA_20250127_2364,"[9.1757016, 45.4816704]",Green Flood in Italy from: 27 Jan 2025 01 to: 03 Feb 2025 01.,Green,1,Green,0.5,Italy,1/27/2025,2025-02-03T01:00:00,0,GLOFAS,ITA,FL,0,13,FL 1103100
FL_ALB_20250129_2365,"[19.5729639, 41.1004725]",Green Flood in Albania from: 29 Jan 2025 01 to: 31 Jan 2025 01.,Green,1,Green,0.5,Albania,1/29/2025,2025-01-31T01:00:00,0,GLOFAS,ALB,FL,0,-,FL 1103104
FL_FRA_20250125_2366,"[-1.6414898, 48.1817122]",Green Flood in France from: 25 Jan 2025 01 to: 31 Jan 2025 01.,Green,1,Green,0.5,France,1/25/2025,2025-01-31T01:00:00,0,GLOFAS,FRA,FL,0,1900,FL 1103097
FL_MAR_20250129_2367,"[-5.8033522, 35.7696302]",Green Flood in Morocco from: 29 Jan 2025 01 to: 31 Jan 2025 01.,Green,1,Green,0.5,Morocco,1/29/2025,2025-01-31T01:00:00,0,GLOFAS,MAR,FL,0,-,FL 1103105
FL_IDN_20250121_2368,"[127.931955596117, 0.6536435]",Green Flood in Indonesia from: 21 Jan 2025 01 to: 23 Jun 2025 14.,Green,1,Green,0.5,Indonesia,1/21/2025,2025-06-23T14:00:00,0,GLOFAS,IDN,FL,59,21739,FL 1103103
FL_PER_20250122_2369,"[-76.4204988262411, -6.4993514]",Green Flood in Peru from: 22 Jan 2025 01 to: 13 Apr 2025 01.,Green,1,Green,0.5,Peru,1/22/2025,2025-04-13T01:00:00,0,GLOFAS,PER,FL,29,565,FL 1103107
FL_COL_20250220_2370,"[-74.9308216, 3.8582108]",Green Flood in Colombia from: 20 Feb 2025 01 to: 22 Mar 2025 01.,Green,1,Green,0.5,Colombia,2/20/2025,2025-03-22T01:00:00,0,GLOFAS,COL,FL,6,80,FL 1103132
