Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,GDACS_ID,People_Affected,Duration (days),Burned_Area
WF_COD_20220721_980,Green,1,Green,0,Congo,7/21/2022,8/9/2022,7450,GWIS,COG,WF,WF 1008010,1890,19,7450 hectare
WF_AUS_20220725_981,Green,1,Green,0,Australia,7/25/2022,8/9/2022,13632,GWIS,AUS,WF,WF 1007698,0,15,13632 hectare
WF_COD_20220722_982,Green,1,Green,0,Congo,7/22/2022,8/9/2022,7007,GWIS,COG,WF,WF 1007737,1405,18,7007 hectare
WF_AGO_20220722_983,Green,1,Green,0,Angola,7/22/2022,8/8/2022,8647,GWIS,AGO,WF,WF 1007738,0,17,8647 hectare
WF_AGO_20220722_984,Green,1,Green,0,Angola,7/22/2022,8/8/2022,8413,GWIS,AGO,WF,WF 1007726,200,17,8413 hectare
WF_AGO_20220722_985,Green,1,Green,0,Angola,7/22/2022,8/8/2022,7318,GWIS,AGO,WF,WF 1008008,39,17,7318 hectare
WF_USA_20220730_986,Green,1,Green,0,United States,7/30/2022,8/8/2022,7818,GWIS,USA,WF,WF 1008003,2,9,7818 hectare
WF_RUS_20220720_987,Green,1,Green,0,Russian Federation,7/20/2022,8/8/2022,15016,GWIS,RUS,WF,WF 1007796,0,19,15016 hectare
WF_USA_20220729_988,Green,1,Green,0,United States,7/29/2022,8/8/2022,25601,GWIS,USA,WF,WF 1007785,70,10,25601 hectare
WF_COD_20220722_989,Green,1,Green,0,Congo,7/22/2022,8/8/2022,6282,GWIS,COG,WF,WF 1008160,0,17,6282 hectare
WF_COD_20220722_989,Green,1,Green,0,Zambia,7/22/2022,8/8/2022,6282,GWIS,ZMB,WF,WF 1008160,0,17,6282 hectare
WF_COD_20220724_990,Green,1,Green,0,Congo,7/24/2022,8/8/2022,12255,GWIS,COG,WF,WF 1008132,1044,15,12255 hectare
WF_COD_20220720_991,Green,1,Green,0,Congo,7/20/2022,8/8/2022,25406,GWIS,COG,WF,WF 1008089,2361,19,25406 hectare
WF_AGO_20220721_992,Green,1,Green,0,Angola,7/21/2022,8/8/2022,5361,GWIS,AGO,WF,WF 1008087,0,18,5361 hectare
WF_RUS_20220727_993,Green,1,Green,0,Russian Federation,7/27/2022,8/8/2022,5119,GWIS,RUS,WF,WF 1008127,0,12,5119 hectare
WF_AGO_20220725_994,Green,1,Green,0,Angola,7/25/2022,8/8/2022,5009,GWIS,AGO,WF,WF 1008128,0,14,5009 hectare
WF_RUS_20220728_995,Green,1,Green,0,Russian Federation,7/28/2022,8/8/2022,6790,GWIS,RUS,WF,WF 1008125,0,11,6790 hectare
WF_AGO_20220719_996,Green,1,Green,0,Angola,7/19/2022,8/7/2022,5089,GWIS,AGO,WF,WF 1008108,0,19,5089 hectare
WF_ZMB_20220719_997,Green,1,Green,0,Zambia,7/19/2022,8/7/2022,5404,GWIS,ZMB,WF,WF 1008109,0,19,5404 hectare
WF_ZMB_20220725_998,Green,1,Green,0,Angola,7/25/2022,8/7/2022,5423,GWIS,AGO,WF,WF 1008068,0,13,5423 hectare
WF_ZMB_20220725_998,Green,1,Green,0,Zambia,7/25/2022,8/7/2022,5423,GWIS,ZMB,WF,WF 1008068,0,13,5423 hectare
WF_TZA_20220731_999,Green,1,Green,0,Tanzania,7/31/2022,8/7/2022,6299,GWIS,TZA,WF,WF 1008083,0,7,6299 hectare
WF_AGO_20220728_1000,Green,1,Green,0,Angola,7/28/2022,8/7/2022,5891,GWIS,AGO,WF,WF 1008084,0,10,5891 hectare
WF_AGO_20220720_1001,Green,1,Green,0,Angola,7/20/2022,8/7/2022,9277,GWIS,AGO,WF,WF 1008242,68,18,9277 hectare
WF_RUS_20220719_1002,Green,1,Green,0,Russian Federation,7/19/2022,8/7/2022,10544,GWIS,RUS,WF,WF 1008025,0,19,10544 hectare
WF_RUS_20220719_1003,Green,1,Green,0,Russian Federation,7/19/2022,8/7/2022,9525,GWIS,RUS,WF,WF 1008026,0,19,9525 hectare
WF_AGO_20220728_1004,Green,1,Green,0,Angola,7/28/2022,8/7/2022,7345,GWIS,AGO,WF,WF 1008064,0,10,7345 hectare
WF_COD_20220722_1005,Green,1,Green,0,Congo,7/22/2022,8/7/2022,8580,GWIS,COG,WF,WF 1008071,0,16,8580 hectare
WF_COD_20220722_1005,Green,1,Green,0,Zambia,7/22/2022,8/7/2022,8580,GWIS,ZMB,WF,WF 1008071,0,16,8580 hectare
WF_CAN_20220730_1006,Green,1,Green,0,Canada,7/30/2022,8/7/2022,6156,GWIS,CAN,WF,WF 1008062,0,8,6156 hectare
WF_ZMB_20220723_1007,Green,1,Green,0,Zambia,7/23/2022,8/7/2022,11277,GWIS,ZMB,WF,WF 1007722,5,15,11277 hectare
WF_AGO_20220723_1008,Green,1,Green,0,Angola,7/23/2022,8/7/2022,19145,GWIS,AGO,WF,WF 1007723,4,15,19145 hectare
WF_COD_20220722_1009,Green,1,Green,0,Congo,7/22/2022,8/7/2022,7381,GWIS,COG,WF,WF 1007740,563,16,7381 hectare
WF_COD_20220725_1010,Green,1,Green,0,Congo,7/25/2022,8/6/2022,7849,GWIS,COG,WF,WF 1007696,0,12,7849 hectare
WF_RUS_20220718_1011,Green,1,Green,0,Russian Federation,7/18/2022,8/6/2022,7794,GWIS,RUS,WF,WF 1008052,0,19,7794 hectare
WF_AGO_20220725_1012,Green,1,Green,0,Angola,7/25/2022,8/6/2022,5317,GWIS,AGO,WF,WF 1007789,0,12,5317 hectare
WF_ZMB_20220720_1013,Green,1,Green,0,Zambia,7/20/2022,8/6/2022,6230,GWIS,ZMB,WF,WF 1007811,456,17,6230 hectare
WF_AUS_20220721_1014,Green,1,Green,0,Australia,7/21/2022,8/6/2022,34721,GWIS,AUS,WF,WF 1008135,0,16,34721 hectare
WF_ZMB_20220718_1015,Green,1,Green,0,Zambia,7/18/2022,8/6/2022,7124,GWIS,ZMB,WF,WF 1008073,0,19,7124 hectare
WF_COD_20220718_1016,Green,1,Green,0,Congo,7/18/2022,8/6/2022,6877,GWIS,COG,WF,WF 1008074,669,19,6877 hectare
WF_COD_20220719_1017,Green,1,Green,0,Congo,7/19/2022,8/6/2022,5262,GWIS,COG,WF,WF 1008090,12,18,5262 hectare
WF_BRA_20220831_1018,Green,1,Green,0,Brazil,8/31/2022,9/19/2022,5215,GWIS,BRA,WF,WF 1009378,0,19,5215 hectare
WF_BRA_20220831_1019,Green,1,Green,0,Brazil,8/31/2022,9/19/2022,11822,GWIS,BRA,WF,WF 1009247,0,19,11822 hectare
WF_BRA_20220831_1020,Green,1,Green,0,Brazil,8/31/2022,9/18/2022,10467,GWIS,BRA,WF,WF 1009137,0,18,10467 hectare
WF_AGO_20220829_1021,Green,1,Green,0,Angola,8/29/2022,9/16/2022,10600,GWIS,AGO,WF,WF 1009278,0,18,10600 hectare
WF_CAN_20220830_1022,Green,1,Green,0,Canada,8/30/2022,9/16/2022,37157,GWIS,CAN,WF,WF 1008935,0,17,37157 hectare
WF_BRA_20220831_1023,Green,1,Green,0,Brazil,8/31/2022,9/16/2022,14569,GWIS,BRA,WF,WF 1008978,1,16,14569 hectare
WF_BRA_20220829_1024,Green,1,Green,0,Brazil,8/29/2022,9/16/2022,26967,GWIS,BRA,WF,WF 1008807,0,18,26967 hectare
WF_USA_20220831_1025,Green,1,Green,0,United States,8/31/2022,9/15/2022,67352,GWIS,USA,WF,WF 1008932,4,15,67352 hectare
WF_BRA_20220827_1026,Green,1,Green,0,Brazil,8/27/2022,9/15/2022,26571,GWIS,BRA,WF,WF 1008819,1,19,26571 hectare
WF_BRA_20220831_1027,Green,1,Green,0,Brazil,8/31/2022,9/15/2022,7686,GWIS,BRA,WF,WF 1009081,0,15,7686 hectare
WF_ZMB_20220826_1028,Green,1,Green,0,Zambia,8/26/2022,9/14/2022,12657,GWIS,ZMB,WF,WF 1009039,0,19,12657 hectare
WF_CAN_20220827_1029,Green,1,Green,0,Canada,8/27/2022,9/14/2022,8577,GWIS,CAN,WF,WF 1009144,0,18,8577 hectare
WF_AGO_20220826_1030,Green,1,Green,0,Angola,8/26/2022,9/14/2022,6608,GWIS,AGO,WF,WF 1009146,0,19,6608 hectare
WF_BRA_20220827_1031,Green,1,Green,0,Brazil,8/27/2022,9/14/2022,6183,GWIS,BRA,WF,WF 1009279,0,18,6183 hectare
WF_AGO_20220830_1032,Green,1,Green,0,Angola,8/30/2022,9/14/2022,8167,GWIS,AGO,WF,WF 1009276,93,15,8167 hectare
WF_AGO_20220830_1033,Green,1,Green,0,Angola,8/30/2022,9/14/2022,7735,GWIS,AGO,WF,WF 1009249,0,15,7735 hectare
WF_USA_20220827_1034,Green,1,Green,0,United States,8/27/2022,9/14/2022,15443,GWIS,USA,WF,WF 1009184,0,18,15443 hectare
WF_BRA_20220830_1035,Green,1,Green,0,Brazil,8/30/2022,9/14/2022,6837,GWIS,BRA,WF,WF 1009203,0,15,6837 hectare
WF_AGO_20220827_1036,Green,1,Green,0,Angola,8/27/2022,9/14/2022,7228,GWIS,AGO,WF,WF 1009204,0,18,7228 hectare
WF_BRA_20220830_1037,Green,1,Green,0,Brazil,8/30/2022,9/14/2022,9916,GWIS,BRA,WF,WF 1009379,8,15,9916 hectare
WF_AGO_20220831_1038,Green,1,Green,0,Angola,8/31/2022,9/14/2022,5789,GWIS,AGO,WF,WF 1009426,0,14,5789 hectare
WF_AGO_20220830_1039,Green,1,Green,0,Angola,8/30/2022,9/14/2022,6994,GWIS,AGO,WF,WF 1009427,202,15,6994 hectare
WF_BRA_20220827_1040,Green,1,Green,0,Brazil,8/27/2022,9/14/2022,10941,GWIS,BRA,WF,WF 1008818,777,18,10941 hectare
WF_BRA_20220831_1041,Green,1,Green,0,Brazil,8/31/2022,9/14/2022,11490,GWIS,BRA,WF,WF 1008977,0,14,11490 hectare
WF_BRA_20220828_1042,Green,1,Green,0,Brazil,8/28/2022,9/14/2022,9789,GWIS,BRA,WF,WF 1008985,0,17,9789 hectare
WF_USA_20220827_1043,Green,1,Green,0,United States,8/27/2022,9/14/2022,12816,GWIS,USA,WF,WF 1008941,0,18,12816 hectare
WF_USA_20220829_1044,Green,1,Green,0,Canada,8/29/2022,9/13/2022,18656,GWIS,CAN,WF,WF 1008939,0,15,18656 hectare
WF_USA_20220829_1044,Green,1,Green,0,United States,8/29/2022,9/13/2022,18656,GWIS,USA,WF,WF 1008939,0,15,18656 hectare
WF_BRA_20220826_1045,Green,1,Green,0,Brazil,8/26/2022,9/13/2022,7648,GWIS,BRA,WF,WF 1008861,0,18,7648 hectare
WF_BRA_20220826_1046,Green,1,Green,0,Brazil,8/26/2022,9/13/2022,7263,GWIS,BRA,WF,WF 1009205,0,18,7263 hectare
WF_AGO_20220825_1047,Green,1,Green,0,Angola,8/25/2022,9/13/2022,7669,GWIS,AGO,WF,WF 1009229,0,19,7669 hectare
WF_USA_20220830_1048,Green,1,Green,0,United States,8/30/2022,9/13/2022,5164,GWIS,USA,WF,WF 1009250,0,14,5164 hectare
WF_AGO_20220825_1049,Green,1,Green,0,Angola,8/25/2022,9/13/2022,9787,GWIS,AGO,WF,WF 1009231,0,19,9787 hectare
WF_BRA_20220825_1050,Green,1,Green,0,Brazil,8/25/2022,9/13/2022,5808,GWIS,BRA,WF,WF 1009304,1,19,5808 hectare
WF_ZMB_20220826_1051,Green,1,Green,0,Zambia,8/26/2022,9/13/2022,5259,GWIS,ZMB,WF,WF 1009327,0,18,5259 hectare
WF_USA_20220828_1052,Green,1,Green,0,United States,8/28/2022,9/13/2022,10897,GWIS,USA,WF,WF 1009093,0,16,10897 hectare
WF_BRA_20220825_1053,Green,1,Green,0,Brazil,8/25/2022,9/13/2022,10115,GWIS,BRA,WF,WF 1009040,0,19,10115 hectare
WF_BRA_20220825_1054,Green,1,Green,0,Brazil,8/25/2022,9/13/2022,24838,GWIS,BRA,WF,WF 1008679,0,19,24838 hectare
WF_BRA_20220828_1055,Green,1,Green,0,Brazil,8/28/2022,9/12/2022,17897,GWIS,BRA,WF,WF 1009037,1,15,17897 hectare
WF_BRA_20220825_1056,Green,1,Green,0,Brazil,8/25/2022,9/12/2022,7481,GWIS,BRA,WF,WF 1009042,0,18,7481 hectare
WF_BRA_20220824_1057,Green,1,Green,0,Brazil,8/24/2022,9/12/2022,9618,GWIS,BRA,WF,WF 1009099,0,19,9618 hectare
WF_USA_20220830_1058,Green,1,Green,0,United States,8/30/2022,9/12/2022,10478,GWIS,USA,WF,WF 1009141,0,13,10478 hectare
WF_USA_20220830_1059,Green,1,Green,0,United States,8/30/2022,9/12/2022,9684,GWIS,USA,WF,WF 1009182,0,13,9684 hectare
WF_AGO_20220829_1060,Green,1,Green,0,Angola,8/29/2022,9/12/2022,5581,GWIS,AGO,WF,WF 1009353,0,14,5581 hectare
WF_BOL_20220825_1061,Green,1,Green,0,Bolivia,8/25/2022,9/12/2022,8533,GWIS,BOL,WF,WF 1009305,0,18,8533 hectare
WF_BOL_20220825_1062,Green,1,Green,0,Bolivia,8/25/2022,9/12/2022,8533,GWIS,BOL,WF,WF 1009280,0,18,8533 hectare
WF_BRA_20220830_1063,Green,1,Green,0,Brazil,8/30/2022,9/12/2022,6770,GWIS,BRA,WF,WF 1009401,2,13,6770 hectare
WF_BRA_20220824_1064,Green,1,Green,0,Brazil,8/24/2022,9/12/2022,7373,GWIS,BRA,WF,WF 1008868,0,19,7373 hectare
WF_USA_20220826_1065,Green,1,Green,0,United States,8/26/2022,9/12/2022,8502,GWIS,USA,WF,WF 1008943,0,17,8502 hectare
WF_BRA_20220827_1066,Green,1,Green,0,Brazil,8/27/2022,9/12/2022,8080,GWIS,BRA,WF,WF 1008987,0,16,8080 hectare
WF_BRA_20220831_1067,Green,1,Green,0,Brazil,8/31/2022,9/12/2022,19961,GWIS,BRA,WF,WF 1009022,0,12,19961 hectare
WF_MOZ_20220831_1068,Green,1,Green,0,Mozambique,8/31/2022,9/12/2022,9178,GWIS,MOZ,WF,WF 1009023,0,12,9178 hectare
WF_USA_20220824_1069,Green,1,Green,0,United States,8/24/2022,9/12/2022,12356,GWIS,USA,WF,WF 1008906,3,19,12356 hectare
WF_BRA_20220826_1070,Green,1,Green,0,Brazil,8/26/2022,9/12/2022,20651,GWIS,BRA,WF,WF 1008782,1,17,20651 hectare
WF_BRA_20220825_1071,Green,1,Green,0,Brazil,8/25/2022,9/11/2022,9221,GWIS,BRA,WF,WF 1008754,0,17,9221 hectare
WF_BRA_20220827_1072,Green,1,Green,0,Brazil,8/27/2022,9/11/2022,8667,GWIS,BRA,WF,WF 1008904,0,15,8667 hectare
WF_BRA_20220825_1073,Green,1,Green,0,Brazil,8/25/2022,9/11/2022,9584,GWIS,BRA,WF,WF 1008862,0,17,9584 hectare
WF_AGO_20220829_1074,Green,1,Green,0,Angola,8/29/2022,9/11/2022,5325,GWIS,AGO,WF,WF 1009402,0,13,5325 hectare
WF_BOL_20220829_1075,Green,1,Green,0,Bolivia,8/29/2022,9/11/2022,23325,GWIS,BOL,WF,WF 1009277,0,13,23325 hectare
WF_USA_20220824_1076,Green,1,Green,0,United States,8/24/2022,9/11/2022,6078,GWIS,USA,WF,WF 1009232,0,18,6078 hectare
WF_MOZ_20220831_1077,Green,1,Green,0,Mozambique,8/31/2022,9/11/2022,5517,GWIS,MOZ,WF,WF 1009246,0,11,5517 hectare
WF_AGO_20220831_1078,Green,1,Green,0,Angola,8/31/2022,9/11/2022,5588,GWIS,AGO,WF,WF 1009248,0,11,5588 hectare
WF_BOL_20220829_1079,Green,1,Green,0,Bolivia,8/29/2022,9/11/2022,23325,GWIS,BOL,WF,WF 1009251,0,13,23325 hectare
WF_BOL_20220825_1080,Green,1,Green,0,Bolivia,8/25/2022,9/11/2022,8082,GWIS,BOL,WF,WF 1009252,0,17,8082 hectare
WF_BRA_20220824_1081,Green,1,Green,0,Brazil,8/24/2022,9/11/2022,8274,GWIS,BRA,WF,WF 1009150,0,18,8274 hectare
WF_AGO_20220831_1082,Green,1,Green,0,Angola,8/31/2022,9/11/2022,6267,GWIS,AGO,WF,WF 1009083,0,11,6267 hectare
WF_BOL_20220825_1083,Green,1,Green,0,Bolivia,8/25/2022,9/10/2022,6790,GWIS,BOL,WF,WF 1009230,0,16,6790 hectare
WF_PRY_20220822_1084,Green,1,Green,0,Argentina,8/22/2022,9/10/2022,9588,GWIS,ARG,WF,WF 1009208,0,19,9588 hectare
WF_PRY_20220822_1084,Green,1,Green,0,Paraguay,8/22/2022,9/10/2022,9588,GWIS,PRY,WF,WF 1009208,0,19,9588 hectare
WF_BOL_20220829_1085,Green,1,Green,0,Bolivia,8/29/2022,9/10/2022,23207,GWIS,BOL,WF,WF 1009228,0,12,23207 hectare
WF_AGO_20220831_1086,Green,1,Green,0,Angola,8/31/2022,9/10/2022,6076,GWIS,AGO,WF,WF 1009202,0,10,6076 hectare
WF_BRA_20220824_1087,Green,1,Green,0,Brazil,8/24/2022,9/10/2022,10095,GWIS,BRA,WF,WF 1008869,15,17,10095 hectare
WF_AGO_20220822_1088,Green,1,Green,0,Angola,8/22/2022,9/10/2022,7477,GWIS,AGO,WF,WF 1008908,0,19,7477 hectare
WF_BRA_20220822_1089,Green,1,Green,0,Brazil,8/22/2022,9/10/2022,6669,GWIS,BRA,WF,WF 1008952,0,19,6669 hectare
WF_BRA_20220824_1090,Green,1,Green,0,Brazil,8/24/2022,9/9/2022,7013,GWIS,BRA,WF,WF 1008950,0,16,7013 hectare
WF_BOL_20220826_1091,Green,1,Green,0,Bolivia,8/26/2022,9/9/2022,14242,GWIS,BOL,WF,WF 1008944,0,14,14242 hectare
WF_BRA_20220825_1092,Green,1,Green,0,Brazil,8/25/2022,9/9/2022,6327,GWIS,BRA,WF,WF 1008946,0,15,6327 hectare
WF_BRA_20220824_1093,Green,1,Green,0,Brazil,8/24/2022,9/9/2022,6121,GWIS,BRA,WF,WF 1008990,0,16,6121 hectare
WF_BRA_20220831_1094,Green,1,Green,0,Brazil,8/31/2022,9/9/2022,15088,GWIS,BRA,WF,WF 1008979,0,9,15088 hectare
WF_CAN_20220928_1095,Green,1,Green,0,Canada,9/28/2022,10/11/2022,11830,GWIS,CAN,WF,WF 1009568,0,13,11830 hectare
WF_BRA_20220930_1096,Green,1,Green,0,Brazil,9/30/2022,10/10/2022,6235,GWIS,BRA,WF,WF 1009566,3,10,6235 hectare
WF_BRA_20220929_1097,Green,1,Green,0,Brazil,9/29/2022,10/10/2022,7403,GWIS,BRA,WF,WF 1009567,1,11,7403 hectare
WF_MOZ_20220926_1098,Green,1,Green,0,Mozambique,9/26/2022,10/8/2022,20287,GWIS,MOZ,WF,WF 1009555,0,12,20287 hectare
WF_MOZ_20220930_1099,Green,1,Green,0,Mozambique,9/30/2022,10/7/2022,6345,GWIS,MOZ,WF,WF 1009559,0,7,6345 hectare
WF_MOZ_20220930_1100,Green,1,Green,0,Mozambique,9/30/2022,10/7/2022,6081,GWIS,MOZ,WF,WF 1009562,0,7,6081 hectare
WF_AGO_20220926_1101,Green,1,Green,0,Angola,9/26/2022,10/6/2022,5402,GWIS,AGO,WF,WF 1009556,0,10,5402 hectare
WF_MOZ_20220930_1102,Green,1,Green,0,Mozambique,9/30/2022,10/6/2022,9828,GWIS,MOZ,WF,WF 1009554,0,6,9828 hectare
WF_AGO_20220917_1103,Green,1,Green,0,Angola,9/17/2022,9/30/2022,7986,GWIS,AGO,WF,WF 1009429,0,13,7986 hectare
WF_SDN_20221031_1104,Green,1,Green,0,Sudan,10/31/2022,11/19/2022,15107,GWIS,SDN,WF,WF 1009999,0,19,15107 hectare
WF_CAF_20221031_1105,Green,1,Green,0,Central African Republic,10/31/2022,11/19/2022,20194,GWIS,CAF,WF,WF 1009816,0,19,20194 hectare
WF_AUS_20221031_1106,Green,1,Green,0,Australia,10/31/2022,11/19/2022,14696,GWIS,AUS,WF,WF 1009827,0,19,14696 hectare
WF_SDN_20221030_1107,Green,1,Green,0,Sudan,10/30/2022,11/18/2022,6778,GWIS,SDN,WF,WF 1009831,0,19,6778 hectare
WF_CIV_20221030_1108,Green,1,Green,0,Cote d'Ivoire,10/30/2022,11/18/2022,7210,GWIS,CIV,WF,WF 1009838,0,19,7210 hectare
WF_BEN_20221031_1109,Green,1,Green,0,Benin,10/31/2022,11/18/2022,7459,GWIS,BEN,WF,WF 1010066,0,18,7459 hectare
WF_BEN_20221031_1109,Green,1,Green,0,Burkina Faso,10/31/2022,11/18/2022,7459,GWIS,BFA,WF,WF 1010066,0,18,7459 hectare
WF_BFA_20221030_1110,Green,1,Green,0,Benin,10/30/2022,11/18/2022,9641,GWIS,BEN,WF,WF 1010067,0,19,9641 hectare
WF_BFA_20221030_1110,Green,1,Green,0,Burkina Faso,10/30/2022,11/18/2022,9641,GWIS,BFA,WF,WF 1010067,0,19,9641 hectare
WF_NGA_20221031_1111,Green,1,Green,0,Nigeria,10/31/2022,11/18/2022,8520,GWIS,NGA,WF,WF 1010041,1941,18,8520 hectare
WF_NER_20221031_1112,Green,1,Green,0,Benin,10/31/2022,11/17/2022,6470,GWIS,BEN,WF,WF 1010042,34,17,6470 hectare
WF_NER_20221031_1112,Green,1,Green,0,Niger,10/31/2022,11/17/2022,6470,GWIS,NGA,WF,WF 1010042,34,17,6470 hectare
WF_CIV_20221029_1113,Green,1,Green,0,Cote d'Ivoire,10/29/2022,11/17/2022,7221,GWIS,CIV,WF,WF 1010043,0,19,7221 hectare
WF_CIV_20221029_1114,Green,1,Green,0,Cote d'Ivoire,10/29/2022,11/17/2022,6888,GWIS,CIV,WF,WF 1010020,0,19,6888 hectare
WF_GIN_20221030_1115,Green,1,Green,0,Guinea,10/30/2022,11/17/2022,7750,GWIS,GIN,WF,WF 1009840,15,18,7750 hectare
WF_SDN_20221029_1116,Green,1,Green,0,Sudan,10/29/2022,11/17/2022,8016,GWIS,SDN,WF,WF 1009845,0,19,8016 hectare
WF_CMR_20221029_1117,Green,1,Green,0,Cameroon,10/29/2022,11/17/2022,21102,GWIS,CMR,WF,WF 1009847,732,19,21102 hectare
WF_SDN_20221029_1118,Green,1,Green,0,Sudan,10/29/2022,11/17/2022,35088,GWIS,SDN,WF,WF 1009848,0,19,35088 hectare
WF_NGA_20221029_1119,Green,1,Green,0,Nigeria,10/29/2022,11/17/2022,8405,GWIS,NGA,WF,WF 1009850,436,19,8405 hectare
WF_AUS_20221031_1120,Green,1,Green,0,Australia,10/31/2022,11/17/2022,16637,GWIS,AUS,WF,WF 1009812,0,17,16637 hectare
WF_NGA_20221029_1121,Green,1,Green,0,Nigeria,10/29/2022,11/16/2022,7197,GWIS,NGA,WF,WF 1009852,447,18,7197 hectare
WF_SDN_20221030_1122,Green,1,Green,0,Sudan,10/30/2022,11/16/2022,11425,GWIS,SDN,WF,WF 1009839,0,17,11425 hectare
WF_AUS_20221028_1123,Green,1,Green,0,Australia,10/28/2022,11/16/2022,97048,GWIS,AUS,WF,WF 1009859,0,19,97048 hectare
WF_CAF_20221028_1124,Green,1,Green,0,Central African Republic,10/28/2022,11/16/2022,7422,GWIS,CAF,WF,WF 1009860,0,19,7422 hectare
WF_MLI_20221028_1125,Green,1,Green,0,Mali,10/28/2022,11/16/2022,11421,GWIS,MLI,WF,WF 1009867,0,19,11421 hectare
WF_NGA_20221028_1126,Green,1,Green,0,Nigeria,10/28/2022,11/16/2022,14762,GWIS,NGA,WF,WF 1009871,1124,19,14762 hectare
WF_BFA_20221028_1127,Green,1,Green,0,Burkina Faso,10/28/2022,11/16/2022,16927,GWIS,BFA,WF,WF 1009872,3931,19,16927 hectare
WF_CIV_20221028_1128,Green,1,Green,0,Cote d'Ivoire,10/28/2022,11/16/2022,7269,GWIS,CIV,WF,WF 1009873,0,19,7269 hectare
WF_BFA_20221028_1129,Green,1,Green,0,Burkina Faso,10/28/2022,11/16/2022,8004,GWIS,BFA,WF,WF 1010021,0,19,8004 hectare
WF_CAF_20221030_1130,Green,1,Green,0,Central African Republic,10/30/2022,11/16/2022,15355,GWIS,CAF,WF,WF 1010000,0,17,15355 hectare
WF_SDN_20221028_1131,Green,1,Green,0,Sudan,10/28/2022,11/15/2022,5446,GWIS,SDN,WF,WF 1010001,0,18,5446 hectare
WF_SDN_20221027_1132,Green,1,Green,0,Sudan,10/27/2022,11/15/2022,6491,GWIS,SDN,WF,WF 1010003,0,19,6491 hectare
WF_CAF_20221027_1133,Green,1,Green,0,Central African Republic,10/27/2022,11/15/2022,5251,GWIS,CAF,WF,WF 1010004,0,19,5251 hectare
WF_SDN_20221027_1134,Green,1,Green,0,Sudan,10/27/2022,11/15/2022,7027,GWIS,SDN,WF,WF 1010005,0,19,7027 hectare
WF_TCD_20221027_1135,Green,1,Green,0,Chad,10/27/2022,11/15/2022,6145,GWIS,TCD,WF,WF 1010006,0,19,6145 hectare
WF_IND_20221028_1136,Green,1,Green,0,India,10/28/2022,11/15/2022,5976,GWIS,IND,WF,WF 1009868,2834,18,5976 hectare
WF_AUS_20221029_1137,Green,1,Green,0,Australia,10/29/2022,11/15/2022,22765,GWIS,AUS,WF,WF 1009844,0,17,22765 hectare
WF_TCD_20221028_1138,Green,1,Green,0,Chad,10/28/2022,11/15/2022,8538,GWIS,TCD,WF,WF 1009875,0,18,8538 hectare
WF_CAF_20221027_1139,Green,1,Green,0,Central African Republic,10/27/2022,11/15/2022,13072,GWIS,CAF,WF,WF 1009887,0,19,13072 hectare
WF_CAF_20221027_1140,Green,1,Green,0,Central African Republic,10/27/2022,11/15/2022,7459,GWIS,CAF,WF,WF 1009895,0,19,7459 hectare
WF_BFA_20221027_1141,Green,1,Green,0,Burkina Faso,10/27/2022,11/15/2022,9187,GWIS,BFA,WF,WF 1009900,489,19,9187 hectare
WF_MOZ_20221031_1142,Green,1,Green,0,Mozambique,10/31/2022,11/15/2022,27644,GWIS,MOZ,WF,WF 1009826,0,15,27644 hectare
WF_SDN_20221031_1143,Green,1,Green,0,Sudan,10/31/2022,11/15/2022,6914,GWIS,SDN,WF,WF 1009829,0,15,6914 hectare
WF_MOZ_20221031_1144,Green,1,Green,0,Mozambique,10/31/2022,11/15/2022,5718,GWIS,MOZ,WF,WF 1009824,0,15,5718 hectare
WF_AUS_20221031_1145,Green,1,Green,0,Australia,10/31/2022,11/14/2022,9994,GWIS,AUS,WF,WF 1009822,0,14,9994 hectare
WF_AUS_20221031_1146,Green,1,Green,0,Australia,10/31/2022,11/14/2022,67343,GWIS,AUS,WF,WF 1009823,0,14,67343 hectare
WF_CAF_20221030_1147,Green,1,Green,0,Central African Republic,10/30/2022,11/14/2022,7165,GWIS,CAF,WF,WF 1009836,0,15,7165 hectare
WF_NGA_20221031_1148,Green,1,Green,0,Nigeria,10/31/2022,11/14/2022,5459,GWIS,NGA,WF,WF 1009813,1813,14,5459 hectare
WF_AUS_20221031_1149,Green,1,Green,0,Australia,10/31/2022,11/14/2022,103432,GWIS,AUS,WF,WF 1009811,0,14,103432 hectare
WF_MOZ_20221027_1150,Green,1,Green,0,Mozambique,10/27/2022,11/14/2022,14492,GWIS,MOZ,WF,WF 1009899,2660,18,14492 hectare
WF_SDN_20221027_1151,Green,1,Green,0,Sudan,10/27/2022,11/14/2022,15417,GWIS,SDN,WF,WF 1009897,0,18,15417 hectare
WF_SDN_20221026_1152,Green,1,Green,0,Sudan,10/26/2022,11/14/2022,10509,GWIS,SDN,WF,WF 1009902,0,19,10509 hectare
WF_NGA_20221026_1153,Green,1,Green,0,Nigeria,10/26/2022,11/14/2022,10778,GWIS,NGA,WF,WF 1009904,24,19,10778 hectare
WF_IND_20221026_1154,Green,1,Green,0,India,10/26/2022,11/14/2022,18596,GWIS,IND,WF,WF 1009906,29126,19,18596 hectare
