Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,Death,Displaced,GDACS_ID,,,,
FL_UKR_20030322_676,Green,1,Green,1,Ukraine,3/22/2003,4/4/2003,6.49,DFO,UKR,FL,0,130,FL 2187,,,,
FL_CAN_20030331_677,Green,1,Green,1,Canada,3/31/2003,4/3/2003,4.73,DFO,CAN,FL,2,170,FL 2198,,,,
FL_IDN_20030331_678,Green,1,Green,1,Indonesia,3/31/2003,4/1/2003,2.84,DFO,IDN,FL,39,0,FL 2197,,,,
FL_USA_20030319_679,Green,1,Green,1,Usa,3/19/2003,3/31/2003,6.55,DFO,USA,FL,0,0,FL 2183,,,,
FL_NZL_20030327_680,Green,1,Green,1,New Zealand,3/27/2003,3/29/2003,3.61,DFO,NZL,FL,1,50,FL 2192,,,,
FL_AFG_20030317_681,Green,1,Green,1,Afghanistan,3/17/2003,3/28/2003,5.19,DFO,AFG,FL,14,2000,FL 2184,,,,
FL_MOZ_20030326_682,Green,1,Green,1,Mozambique,3/26/2003,3/28/2003,3.32,DFO,MOZ,FL,2,15000,FL 2194,,,,
FL_IRN_20030326_683,Green,1,Green,1,Islamic Republic Of Iran,3/26/2003,3/27/2003,3.79,DFO,IRN,FL,0,0,FL 2195,,,,
FL_IRN_20030327_684,Green,1,Green,1,Islamic Republic Of Iran,3/27/2003,3/27/2003,2.96,DFO,IRN,FL,0,800,FL 2196,,,,
FL_ZAF_20030323_685,Green,1,Green,1,South Africa,3/23/2003,3/26/2003,3.42,DFO,ZAF,FL,1,500,FL 2188,,,,
FL_IDN_20030320_686,Green,1,Green,1,Indonesia,3/20/2003,3/25/2003,3.82,DFO,IDN,FL,12,0,FL 2190,,,,
FL_AUS_20030222_687,Green,1,Green,1,Australia,2/22/2003,3/24/2003,7.59,DFO,AUS,FL,0,0,FL 2170,,,,
FL_COL_20030318_688,Green,1,Green,1,Colombia,3/18/2003,3/22/2003,4.21,DFO,COL,FL,24,0,FL 2186,,,,
FL_ZMB_20030115_689,Green,1,Green,1,Zambia,1/15/2003,7/1/2003,8.31,DFO,ZMB,FL,7,20000,FL 2161,,,,
FL_AZE_20030416_690,Green,1,Green,1,Azerbaijan,4/16/2003,6/4/2003,6.19,DFO,AZE,FL,0,0,FL 2206,,,,
FL_KEN_20030421_691,Red,3,Red,3,Kenya,4/21/2003,6/4/2003,7.32,DFO,KEN,FL,77,1000000,FL 2213,,,,
FL_RUS_20030416_692,Green,1,Green,1,Russia,4/16/2003,5/28/2003,7.13,DFO,RUS,FL,0,0,FL 2208,,,,
FL_RUS_20030415_693,Green,1,Green,1,Russia,4/15/2003,5/18/2003,7.13,DFO,RUS,FL,0,600,FL 2209,,,,
FL_RUS_20030401_694,Green,1,Green,1,Russia,4/1/2003,5/14/2003,8.1,DFO,RUS,FL,1,8000,FL 2199,,,,
FL_RUS_20030423_695,Green,1,Green,1,Russia,4/23/2003,5/13/2003,7.26,DFO,RUS,FL,0,500,FL 2214,,,,
FL_ARG_20030428_696,Orange,2,Orange,2,Argentina,4/28/2003,5/10/2003,6.86,DFO,ARG,FL,24,161500,FL 2216,,,,
FL_BLR_20030322_697,Green,1,Green,1,Belarus,3/22/2003,5/5/2003,7.11,DFO,BLR,FL,0,0,FL 2193,,,,
FL_USA_20030429_698,Green,1,Green,1,Usa,4/29/2003,5/4/2003,4.61,DFO,USA,FL,0,0,FL 2219,,,,
FL_PNG_20030414_699,Green,1,Green,1,Guinea,4/14/2003,5/4/2003,5.7,DFO,GIN,FL,0,0,FL 2220,,,,
FL_PNG_20030414_699,Green,1,Green,1,Papua New Guinea,4/14/2003,5/4/2003,5.7,DFO,PNG,FL,0,0,FL 2220,,,,
FL_COM_20030425_700,Green,1,Green,1,Comoros,4/25/2003,4/27/2003,2.8,DFO,COM,FL,0,300,FL 2218,,,,
FL_TJK_20030413_701,Green,1,Green,1,Tajikistan,4/13/2003,4/25/2003,4.81,DFO,TJK,FL,1,6000,FL 2204,,,,
FL_AFG_20030423_702,Green,1,Green,1,Afghanistan,4/23/2003,4/24/2003,3.46,DFO,AFG,FL,0,2000,FL 2215,,,,
FL_AFG_20030421_703,Green,1,Green,1,Afghanistan,4/21/2003,4/22/2003,3.48,DFO,AFG,FL,0,0,FL 2212,,,,
FL_HTI_20030416_704,Green,1,Green,1,Haiti,4/16/2003,4/22/2003,3.9,DFO,HTI,FL,4,300,FL 2207,,,,
FL_BRA_20030111_705,Green,1,Green,1,Brazil,1/11/2003,4/22/2003,7.15,DFO,BRA,FL,0,0,FL 2173,,,,
FL_ZMB_20030115_706,Green,1,Green,1,Zambia,1/15/2003,7/1/2003,8.31,DFO,ZMB,FL,7,20000,FL 2161,,,,
FL_RUS_20030527_707,Green,1,Green,1,Russia,5/27/2003,6/20/2003,6.19,DFO,RUS,FL,0,400,FL 2238,,,,
FL_AFG_20030526_708,Green,1,Green,1,Afghanistan,5/26/2003,6/6/2003,5.09,DFO,AFG,FL,0,400,FL 2236,,,,
FL_KEN_20030421_709,Red,3,Red,3,Kenya,4/21/2003,6/4/2003,7.32,DFO,KEN,FL,77,1000000,FL 2213,,,,
FL_AZE_20030416_710,Green,1,Green,1,Azerbaijan,4/16/2003,6/4/2003,6.19,DFO,AZE,FL,0,0,FL 2206,,,,
FL_MDA_20030529_711,Green,1,Green,1,Republic Of Moldova,5/29/2003,5/31/2003,4.07,DFO,MDA,FL,3,0,FL 2239,,,,
FL_USA_20030525_712,Green,1,Green,1,Usa,5/25/2003,5/30/2003,5.03,DFO,USA,FL,1,0,FL 2237,,,,
FL_PHL_20030526_713,Green,1,Green,1,Philippines,5/26/2003,5/30/2003,5.24,DFO,PHL,FL,41,8357,FL 2235,,,,
FL_NGA_20030528_714,Green,1,Green,1,Nigeria,5/28/2003,5/29/2003,3.2,DFO,NGA,FL,1,800,FL 2250,,,,
FL_RUS_20030416_715,Green,1,Green,1,Russia,4/16/2003,5/28/2003,7.13,DFO,RUS,FL,0,0,FL 2208,,,,
FL_LKA_20030517_716,Orange,2,Orange,2,Sri Lanka,5/17/2003,5/26/2003,5.43,DFO,LKA,FL,266,300000,FL 2232,,,,
FL_BGD_20030611_717,Red,3,Red,3,Bangladesh,6/11/2003,10/10/2003,8.23,DFO,BGD,FL,600,9500000,FL 2248,,,,
FL_CHN_20030623_718,Red,3,Red,3,China,6/23/2003,7/28/2003,7.74,DFO,CHN,FL,430,1500000,FL 2261,,,,
FL_BGD_20030619_719,Green,1,Green,1,Bangladesh,6/19/2003,7/3/2003,4.8,DFO,BGD,FL,55,20000,FL 2257,,,,
FL_URY_20030628_720,Green,1,Green,1,Uruguay,6/28/2003,7/2/2003,4.54,DFO,URY,FL,1,300,FL 2268,,,,
FL_ZMB_20030115_721,Green,1,Green,1,Zambia,1/15/2003,7/1/2003,8.31,DFO,ZMB,FL,7,20000,FL 2161,,,,
FL_NZL_20030628_722,Green,1,Green,1,New Zealand,6/28/2003,6/30/2003,3.72,DFO,NZL,FL,0,0,FL 2267,,,,
FL_GTM_20030625_723,Green,1,Green,1,Guatemala,6/25/2003,6/30/2003,2.96,DFO,GTM,FL,3,40,FL 2263,,,,
FL_USA_20030622_724,Green,1,Green,1,Usa,6/22/2003,6/28/2003,5.12,DFO,USA,FL,0,250,FL 2259,,,,
FL_IND_20030620_725,Green,1,Green,1,India,6/20/2003,6/26/2003,5.42,DFO,IND,FL,4,0,FL 2260,,,,
FL_PHL_20030625_726,Green,1,Green,1,Philippines,6/25/2003,6/26/2003,3.37,DFO,PHL,FL,2,10000,FL 2264,,,,
FL_AFG_20030625_727,Green,1,Green,1,Afghanistan,6/25/2003,6/26/2003,3.75,DFO,AFG,FL,0,0,FL 2265,,,,
FL_IRN_20030626_728,Green,1,Green,1,Islamic Republic Of Iran,6/26/2003,6/26/2003,3.04,DFO,IRN,FL,0,0,FL 2266,,,,
FL_USA_20030623_729,Green,1,Green,1,Usa,6/23/2003,6/26/2003,5.22,DFO,USA,FL,1,0,FL 2262,,,,
FL_IND_20030621_730,Green,1,Green,1,India,6/21/2003,6/24/2003,3.49,DFO,IND,FL,4,0,FL 2258,,,,
FL_AFG_20030616_731,Green,1,Green,1,Afghanistan,6/16/2003,6/21/2003,4.2,DFO,AFG,FL,13,100,FL 2256,,,,
FL_RUS_20030527_732,Green,1,Green,1,Russia,5/27/2003,6/20/2003,6.19,DFO,RUS,FL,0,400,FL 2238,,,,
FL_UNK_20030616_733,Green,1,Green,1,East Timor,6/16/2003,6/20/2003,4.81,DFO,TLS,FL,2,600,FL 2255,,,,
FL_USA_20030613_734,Green,1,Green,1,Usa,6/13/2003,6/19/2003,5.63,DFO,USA,FL,7,1500,FL 2253,,,,
FL_BGD_20030611_735,Red,3,Red,3,Bangladesh,6/11/2003,10/10/2003,8.23,DFO,BGD,FL,600,9500000,FL 2248,,,,
FL_CHN_20030727_736,Green,1,Green,1,China,7/27/2003,10/10/2003,7.21,DFO,CHN,FL,0,1000,FL 2296,,,,
FL_UNK_20030702_737,Green,1,Green,1,Burma,7/2/2003,9/1/2003,7.16,DFO,,FL,0,0,FL 2276,,,,
FL_PAK_20030715_738,Red,3,Red,3,Pakistan,7/15/2003,9/1/2003,7.63,DFO,PAK,FL,285,900000,FL 2279,,,,
FL_SSD_20030728_739,Orange,2,Orange,2,Eritrea,7/28/2003,8/21/2003,6.68,DFO,ERI,FL,20,325000,FL 2298,,,,
FL_SSD_20030728_739,Orange,2,Orange,2,Sudan,7/28/2003,8/21/2003,6.68,DFO,SDN,FL,20,325000,FL 2298,,,,
FL_NPL_20030703_740,Orange,2,Orange,2,Nepal,7/3/2003,8/20/2003,6.83,DFO,NPL,FL,217,4000,FL 2275,,,,
FL_MNG_20030721_741,Green,1,Green,1,Mongolia,7/21/2003,8/10/2003,6.77,DFO,MNG,FL,20,400,FL 2287,,,,
FL_CHN_20030701_742,Red,3,Red,3,China,7/1/2003,8/7/2003,6.98,DFO,CHN,FL,18,1600000,FL 2269,,,,
FL_IND_20030729_743,Green,1,Green,1,India,7/29/2003,8/2/2003,4.81,DFO,IND,FL,2,14000,FL 2299,,,,
FL_VNM_20030725_744,Green,1,Green,1,Viet Nam,7/25/2003,8/1/2003,4.98,DFO,VNM,FL,5,0,FL 2297,,,,
FL_ETH_20030719_745,Green,1,Green,1,Ethiopia,7/19/2003,8/1/2003,5.87,DFO,ETH,FL,2,7000,FL 2285,,,,
FL_CHN_20030730_746,Green,1,Green,1,China,7/30/2003,8/1/2003,4.47,DFO,CHN,FL,2,0,FL 2301,,,,
FL_RUS_20030729_747,Green,1,Green,1,Russia,7/29/2003,7/31/2003,4.39,DFO,RUS,FL,0,600,FL 2302,,,,
FL_USA_20030727_748,Green,1,Green,1,Usa,7/27/2003,7/31/2003,4.82,DFO,USA,FL,0,20,FL 2295,,,,
FL_AFG_20030729_749,Green,1,Green,1,Afghanistan,7/29/2003,7/30/2003,4.01,DFO,AFG,FL,30,0,FL 2300,,,,
FL_CHN_20030623_750,Red,3,Red,3,China,6/23/2003,7/28/2003,7.74,DFO,CHN,FL,430,1500000,FL 2261,,,,
FL_USA_20030721_751,Green,1,Green,1,Usa,7/21/2003,7/28/2003,4.99,DFO,USA,FL,3,1000,FL 2286,,,,
FL_NGA_20030727_752,Green,1,Green,1,Nigeria,7/27/2003,7/27/2003,3.42,DFO,NGA,FL,2,3000,FL 2294,,,,
FL_KGZ_20030721_753,Green,1,Green,1,Kyrgyzstan,7/21/2003,7/25/2003,5.82,DFO,KGZ,FL,1,0,FL 2288,,,,
FL_VEN_20030721_754,Green,1,Green,1,Bolivarian Republic Of Venezuela,7/21/2003,7/25/2003,4.67,DFO,VEN,FL,0,860,FL 2289,,,,
FL_NGA_20030723_755,Green,1,Green,1,Nigeria,7/23/2003,7/25/2003,4.39,DFO,NGA,FL,5,0,FL 2290,,,,
FL_CHN_20030723_756,Green,1,Green,1,China,7/23/2003,7/25/2003,5.18,DFO,CHN,FL,14,30000,FL 2291,,,,
FL_NGA_20030722_757,Green,1,Green,1,Nigeria,7/22/2003,7/24/2003,3.66,DFO,NGA,FL,0,160,FL 2293,,,,
FL_CHN_20030824_758,Orange,2,Orange,2,China,8/24/2003,11/12/2003,7.88,DFO,CHN,FL,123,670000,FL 2332,,,,
FL_SEN_20030809_759,Green,1,Green,1,Senegal,8/9/2003,11/5/2003,6.85,DFO,SEN,FL,10,5300,FL 2315,,,,
FL_TCD_20030803_760,Green,1,Green,1,Chad,8/3/2003,11/2/2003,7.65,DFO,TCD,FL,0,0,FL 2303,,,,
FL_IND_20030827_761,Red,3,Red,3,India,8/27/2003,10/20/2003,6.81,DFO,IND,FL,67,3000000,FL 2338,,,,
FL_NGA_20030805_762,Green,1,Green,1,Nigeria,8/5/2003,10/12/2003,6.98,DFO,NGA,FL,7,10000,FL 2311,,,,
FL_CHN_20030727_763,Green,1,Green,1,China,7/27/2003,10/10/2003,7.21,DFO,CHN,FL,0,1000,FL 2296,,,,
FL_BGD_20030611_764,Red,3,Red,3,Bangladesh,6/11/2003,10/10/2003,8.23,DFO,BGD,FL,600,9500000,FL 2248,,,,
FL_KEN_20030826_765,Green,1,Green,1,Kenya,8/26/2003,9/12/2003,4.65,DFO,KEN,FL,1,2100,FL 2334,,,,
FL_ETH_20030819_766,Green,1,Green,1,Ethiopia,8/19/2003,9/9/2003,5.88,DFO,ETH,FL,0,7000,FL 2324,,,,
FL_UNK_20030702_767,Green,1,Green,1,Burma,7/2/2003,9/1/2003,7.16,DFO,,FL,0,0,FL 2276,,,,
FL_PAK_20030715_768,Red,3,Red,3,Pakistan,7/15/2003,9/1/2003,7.63,DFO,PAK,FL,285,900000,FL 2279,,,,
FL_USA_20030830_769,Green,1,Green,1,Usa,8/30/2003,8/31/2003,3.67,DFO,USA,FL,6,0,FL 2341,,,,
FL_CHN_20030826_770,Green,1,Green,1,China,8/26/2003,8/30/2003,4.49,DFO,CHN,FL,17,0,FL 2337,,,,
FL_HTI_20030829_771,Green,1,Green,1,Haiti,8/29/2003,8/30/2003,2.51,DFO,HTI,FL,24,12000,FL 2339,,,,
FL_ITA_20030829_772,Green,1,Green,1,Italy,8/29/2003,8/30/2003,3.35,DFO,ITA,FL,2,300,FL 2340,,,,
FL_RUS_20030827_773,Green,1,Green,1,Russia,8/27/2003,8/29/2003,4.55,DFO,RUS,FL,0,200,FL 2336,,,,
FL_ROU_20030827_774,Green,1,Green,1,Romania,8/27/2003,8/27/2003,2.57,DFO,ROU,FL,2,0,FL 2335,,,,
FL_AUS_20030824_775,Green,1,Green,1,Australia,8/24/2003,8/27/2003,4.45,DFO,AUS,FL,0,0,FL 2330,,,,
FL_MEX_20030824_776,Green,1,Green,1,Mexico,8/24/2003,8/27/2003,4.37,DFO,MEX,FL,2,3000,FL 2327,,,,
FL_CHN_20030825_777,Green,1,Green,1,China,8/25/2003,8/26/2003,4.74,DFO,CHN,FL,3,0,FL 2328,,,,
FL_USA_20030826_778,Green,1,Green,1,Usa,8/26/2003,8/26/2003,3.7,DFO,USA,FL,3,30,FL 2333,,,,
FL_KOR_20030821_779,Green,1,Green,1,Republic Of Korea,8/21/2003,8/25/2003,4.59,DFO,PRK,FL,1,0,FL 2326,,,,
FL_AUS_20030824_780,Green,1,Green,1,Australia,8/24/2003,8/25/2003,2.23,DFO,AUS,FL,0,0,FL 2329,,,,
FL_CHN_20030801_781,Green,1,Green,1,China,8/1/2003,8/25/2003,6.91,DFO,CHN,FL,1,600,FL 2321,,,,
FL_SDN_20030803_782,Green,1,Green,1,Sudan,8/3/2003,8/25/2003,6.43,DFO,SDN,FL,9,13000,FL 2307,,,,
FL_NGA_20030808_783,Green,1,Green,1,Nigeria,8/8/2003,8/24/2003,7,DFO,NGA,FL,1,16000,FL 2316,,,,
FL_KEN_20030824_784,Green,1,Green,1,Kenya,8/24/2003,8/24/2003,3.47,DFO,KEN,FL,0,400,FL 2331,,,,
FL_USA_20030822_785,Green,1,Green,1,Usa,8/22/2003,8/22/2003,4.02,DFO,USA,FL,2,0,FL 2325,,,,
FL_ZAF_20030818_786,Green,1,Green,1,South Africa,8/18/2003,8/21/2003,6.61,DFO,ZAF,FL,0,600,FL 2320,,,,
FL_SSD_20030728_787,Orange,2,Orange,2,Eritrea,7/28/2003,8/21/2003,6.68,DFO,ERI,FL,20,325000,FL 2298,,,,
FL_SSD_20030728_787,Orange,2,Orange,2,Sudan,7/28/2003,8/21/2003,6.68,DFO,SDN,FL,20,325000,FL 2298,,,,
FL_CHN_20030824_788,Orange,2,Orange,2,China,8/24/2003,11/12/2003,7.88,DFO,CHN,FL,123,670000,FL 2332,,,,
FL_SEN_20030809_789,Green,1,Green,1,Senegal,8/9/2003,11/5/2003,6.85,DFO,SEN,FL,10,5300,FL 2315,,,,
FL_TCD_20030803_790,Green,1,Green,1,Chad,8/3/2003,11/2/2003,7.65,DFO,TCD,FL,0,0,FL 2303,,,,
FL_NGA_20030905_791,Orange,2,Orange,2,Nigeria,9/5/2003,10/28/2003,6.86,DFO,NGA,FL,16,210000,FL 2345,,,,
FL_IND_20030827_792,Red,3,Red,3,India,8/27/2003,10/20/2003,6.81,DFO,IND,FL,67,3000000,FL 2338,,,,
FL_NGA_20030805_793,Green,1,Green,1,Nigeria,8/5/2003,10/12/2003,6.98,DFO,NGA,FL,7,10000,FL 2311,,,,
FL_THA_20030912_794,Green,1,Green,1,Thailand,9/12/2003,10/12/2003,6.99,DFO,THA,FL,7,10000,FL 2347,,,,
FL_CHN_20030727_795,Green,1,Green,1,China,7/27/2003,10/10/2003,7.21,DFO,CHN,FL,0,1000,FL 2296,,,,
FL_NGA_20030922_796,Green,1,Green,1,Nigeria,9/22/2003,10/10/2003,6.42,DFO,NGA,FL,28,1000,FL 2361,,,,
FL_BGD_20030611_797,Red,3,Red,3,Bangladesh,6/11/2003,10/10/2003,8.23,DFO,BGD,FL,600,9500000,FL 2248,,,,
FL_MEX_20030922_798,Green,1,Green,1,Mexico,9/22/2003,10/1/2003,6.06,DFO,MEX,FL,2,6000,FL 2356,,,,
FL_CHN_20030824_799,Orange,2,Orange,2,China,8/24/2003,11/12/2003,7.88,DFO,CHN,FL,123,670000,FL 2332,,,,
FL_SEN_20030809_800,Green,1,Green,1,Senegal,8/9/2003,11/5/2003,6.85,DFO,SEN,FL,10,5300,FL 2315,,,,
FL_THA_20031017_801,Green,1,Green,1,Thailand,10/17/2003,11/4/2003,5.64,DFO,THA,FL,3,3000,FL 2370,,,,
FL_COL_20031029_802,Green,1,Green,1,Colombia,10/29/2003,11/4/2003,6.08,DFO,COL,FL,16,0,FL 2373,,,,
FL_TCD_20030803_803,Green,1,Green,1,Chad,8/3/2003,11/2/2003,7.65,DFO,TCD,FL,0,0,FL 2303,,,,
FL_RWA_20031030_804,Green,1,Green,1,Rwanda,10/30/2003,10/31/2003,3.89,DFO,RWA,FL,0,7000,FL 2374,,,,
FL_BRA_20031027_805,Green,1,Green,1,Brazil,10/27/2003,10/31/2003,5.56,DFO,BRA,FL,0,0,FL 2372,,,,
FL_NGA_20030905_806,Orange,2,Orange,2,Nigeria,9/5/2003,10/28/2003,6.86,DFO,NGA,FL,16,210000,FL 2345,,,,
FL_RUS_20031025_807,Green,1,Green,1,Russia,10/25/2003,10/27/2003,5.49,DFO,RUS,FL,0,600,FL 2371,,,,
FL_USA_20031017_808,Green,1,Green,1,Canada,10/17/2003,10/26/2003,6.15,DFO,CAN,FL,4,4000,FL 2369,,,,
FL_USA_20031017_808,Green,1,Green,1,Usa,10/17/2003,10/26/2003,6.15,DFO,USA,FL,4,4000,FL 2369,,,,
FL_MYS_20031003_809,Green,1,Green,1,Malaysia,10/3/2003,10/25/2003,6,DFO,MYS,FL,3,39000,FL 2364,,,,
FL_USA_20031012_810,Green,1,Green,1,Usa,10/12/2003,10/24/2003,6.21,DFO,USA,FL,0,50,FL 2366,,,,
FL_VNM_20031015_811,Green,1,Green,1,Viet Nam,10/15/2003,10/22/2003,4.93,DFO,VNM,FL,52,40000,FL 2368,,,,
FL_IND_20030827_812,Red,3,Red,3,India,8/27/2003,10/20/2003,6.81,DFO,IND,FL,67,3000000,FL 2338,,,,
FL_ESP_20031101_813,Green,1,Green,1,Spain,11/1/2003,1/18/2004,6.02,DFO,ESP,FL,3,0,FL 2386,,,,
FL_HND_20031128_814,Green,1,Green,1,Honduras,11/28/2003,12/24/2003,5.16,DFO,HND,FL,7,3000,FL 2392,,,,
FL_MYS_20031130_815,Green,1,Green,1,Malaysia,11/30/2003,12/18/2003,5.63,DFO,MYS,FL,5,3000,FL 2401,,,,
FL_IDN_20031130_816,Green,1,Green,1,Indonesia,11/30/2003,12/6/2003,4.4,DFO,IDN,FL,0,4000,FL 2397,,,,
FL_CAN_20031124_817,Green,1,Green,1,Canada,11/24/2003,12/2/2003,3.97,DFO,CAN,FL,0,15,FL 2391,,,,
FL_COL_20031129_818,Green,1,Green,1,Colombia,11/29/2003,12/1/2003,4.22,DFO,COL,FL,4,0,FL 2394,,,,
FL_BRA_20031129_819,Green,1,Green,1,Brazil,11/29/2003,11/30/2003,3.82,DFO,BRA,FL,7,2000,FL 2393,,,,
FL_VNM_20031124_820,Green,1,Green,1,Viet Nam,11/24/2003,11/26/2003,4.06,DFO,VNM,FL,3,0,FL 2390,,,,
FL_HTI_20031110_821,Green,1,Green,1,Haiti,11/10/2003,11/26/2003,5.56,DFO,HTI,FL,12,48000,FL 2380,,,,
FL_IDN_20031122_822,Green,1,Green,1,Indonesia,11/22/2003,11/24/2003,3.32,DFO,IDN,FL,3,12000,FL 2389,,,,
FL_USA_20031119_823,Green,1,Green,1,Usa,11/19/2003,11/22/2003,6.23,DFO,USA,FL,9,250,FL 2388,,,,
FL_MAR_20031117_824,Green,1,Green,1,Morocco,11/17/2003,11/21/2003,5.03,DFO,MAR,FL,13,0,FL 2387,,,,
FL_IDN_20031210_825,Orange,2,Orange,2,Indonesia,12/10/2003,1/23/2004,6.87,DFO,IDN,FL,148,350000,FL 2403,,,,
FL_ESP_20031101_826,Green,1,Green,1,Spain,11/1/2003,1/18/2004,6.02,DFO,ESP,FL,3,0,FL 2386,,,,
FL_MYS_20031217_827,Green,1,Green,1,Malaysia,12/17/2003,1/10/2004,5.73,DFO,MYS,FL,0,2000,FL 2406,,,,
FL_PHL_20031219_828,Orange,2,Orange,2,Philippines,12/19/2003,1/7/2004,5.41,DFO,PHL,FL,200,97500,FL 2407,,,,
FL_BOL_20031222_829,Green,1,Green,1,Plurinational State Of Bolivia,12/22/2003,12/26/2003,4.61,DFO,BOL,FL,35,0,FL 2409,,,,
FL_TUR_20031224_830,Green,1,Green,1,Türkiye,12/24/2003,12/26/2003,3.59,DFO,TUR,FL,6,0,FL 2410,,,,
FL_USA_20031225_831,Green,1,Green,1,Usa,12/25/2003,12/26/2003,2.71,DFO,USA,FL,15,0,FL 2411,,,,
FL_HND_20031128_832,Green,1,Green,1,Honduras,11/28/2003,12/24/2003,5.16,DFO,HND,FL,7,3000,FL 2392,,,,
FL_TZA_20031220_833,Green,1,Green,1,United Republic Of Tanzania,12/20/2003,12/21/2003,2.68,DFO,TZA,FL,0,2000,FL 2408,,,,
FL_MYS_20031130_834,Green,1,Green,1,Malaysia,11/30/2003,12/18/2003,5.63,DFO,MYS,FL,5,3000,FL 2401,,,,
FL_BRA_20040110_835,Orange,2,Orange,2,Brazil,1/10/2004,3/8/2004,8.08,DFO,BRA,FL,161,230000,FL 2418,,,,
FL_KAZ_20040130_836,Green,1,Green,1,Kazakhstan,1/30/2004,3/2/2004,6.33,DFO,KAZ,FL,0,2000,FL 2426,,,,
FL_AGO_20040127_837,Green,1,Green,1,Angola,1/27/2004,3/1/2004,6.42,DFO,AGO,FL,0,0,FL 2425,,,,
FL_IRQ_20040116_838,Green,1,Green,1,Iraq,1/16/2004,2/25/2004,6.79,DFO,IRQ,FL,0,0,FL 2432,,,,
FL_AUS_20040114_839,Green,1,Green,1,Australia,1/14/2004,2/25/2004,8.03,DFO,AUS,FL,0,3400,FL 2417,,,,
FL_MDG_20040108_840,Green,1,Green,1,Madagascar,1/8/2004,2/20/2004,6.89,DFO,MDG,FL,6,18000,FL 2431,,,,
FL_TUR_20040124_841,Green,1,Green,1,Türkiye,1/24/2004,2/14/2004,5.71,DFO,TUR,FL,0,0,FL 2433,,,,
FL_MOZ_20040125_842,Green,1,Green,1,Mozambique,1/25/2004,2/6/2004,4.23,DFO,MOZ,FL,2,0,FL 2423,,,,
FL_AUS_20040129_843,Green,1,Green,1,Australia,1/29/2004,2/5/2004,5.45,DFO,AUS,FL,0,0,FL 2424,,,,
FL_MYS_20040124_844,Green,1,Green,1,Malaysia,1/24/2004,2/3/2004,5.55,DFO,MYS,FL,3,6900,FL 2422,,,,
FL_IDN_20031210_845,Orange,2,Orange,2,Indonesia,12/10/2003,1/23/2004,6.87,DFO,IDN,FL,148,350000,FL 2403,,,,
FL_YEM_20040112_846,Green,1,Green,1,Yemen,1/12/2004,1/21/2004,5.03,DFO,YEM,FL,5,0,FL 2420,,,,
FL_IRN_20040110_847,Green,1,Green,1,Islamic Republic Of Iran,1/10/2004,1/19/2004,5.94,DFO,IRN,FL,6,8000,FL 2415,,,,
FL_ESP_20031101_848,Green,1,Green,1,Spain,11/1/2003,1/18/2004,6.02,DFO,ESP,FL,3,0,FL 2386,,,,
FL_NAM_20040114_849,Green,1,Green,1,Namibia,1/14/2004,1/17/2004,3.64,DFO,NAM,FL,1,0,FL 2421,,,,
FL_NAM_20040201_850,Green,1,Green,1,Namibia,2/1/2004,6/2/2004,8.18,DFO,NAM,FL,10,40000,FL 2430,,,,
FL_BRA_20040211_851,Green,1,Green,1,Brazil,2/11/2004,5/5/2004,7.07,DFO,BRA,FL,0,0,FL 2440,,,,
FL_BOL_20040223_852,Green,1,Green,1,Plurinational State Of Bolivia,2/23/2004,4/1/2004,6.91,DFO,BOL,FL,0,0,FL 2443,,,,
FL_AUS_20040218_853,Green,1,Green,1,Australia,2/18/2004,3/10/2004,6.87,DFO,AUS,FL,0,0,FL 2441,,,,
FL_BRA_20040110_854,Orange,2,Orange,2,Brazil,1/10/2004,3/8/2004,8.08,DFO,BRA,FL,161,230000,FL 2418,,,,
FL_AUS_20040220_855,Green,1,Green,1,Australia,2/20/2004,3/7/2004,5.85,DFO,AUS,FL,0,0,FL 2442,,,,
FL_KAZ_20040130_856,Green,1,Green,1,Kazakhstan,1/30/2004,3/2/2004,6.33,DFO,KAZ,FL,0,2000,FL 2426,,,,
FL_AGO_20040127_857,Green,1,Green,1,Angola,1/27/2004,3/1/2004,6.42,DFO,AGO,FL,0,0,FL 2425,,,,
FL_AUS_20040114_858,Green,1,Green,1,Australia,1/14/2004,2/25/2004,8.03,DFO,AUS,FL,0,3400,FL 2417,,,,
FL_IRQ_20040116_859,Green,1,Green,1,Iraq,1/16/2004,2/25/2004,6.79,DFO,IRQ,FL,0,0,FL 2432,,,,
FL_PHL_20040211_860,Green,1,Green,1,Philippines,2/11/2004,2/25/2004,5.49,DFO,PHL,FL,7,20000,FL 2434,,,,
FL_NZL_20040213_861,Green,1,Green,1,New Zealand,2/13/2004,2/25/2004,5.59,DFO,NZL,FL,2,2500,FL 2435,,,,
FL_IDN_20040217_862,Green,1,Green,1,Indonesia,2/17/2004,2/25/2004,4.52,DFO,IDN,FL,0,4000,FL 2437,,,,
FL_IDN_20040222_863,Green,1,Green,1,Indonesia,2/22/2004,2/25/2004,3.64,DFO,IDN,FL,1,3000,FL 2439,,,,
FL_IDN_20040218_864,Green,1,Green,1,Indonesia,2/18/2004,2/23/2004,3.23,DFO,IDN,FL,5,13000,FL 2438,,,,
